sample_id,specialty,question,answer,rationale,A,B,C,D,E,model_answer,model rationale,correct,model number
f258e6f814c7bb6a895c42d60ef9aeccb6de90e692cbb4f26a6531b7f029d18f,Internal_Medicine,"Question: A 25 year old female presented to the local health center with complaints of increased appetite, weight loss and heat intolerance. On examination she had palmar erythema and proptosis. Which of the following tests would not be useful when diagnosing her condition?
###Options:
A.  CT scan of the brain
B.  Thyroid scan
C.  Thyroid function tests
D.  TSH receptor antibodies
E.  Echocardiogram

###Answer:",E,"While hyperthyroidism can lead to certain cardiac manifestations (such as tachycardia, atrial fibrillation, and heart failure), an echocardiogram is not typically performed as a routine diagnostic test for hyperthyroidism. If there are specific cardiac symptoms or concerns, further cardiac evaluation may be warranted, but it would not be one of the primary tests used to diagnose underlying cause of hyperthyroidism.",CT scan of the brain,Thyroid scan,Thyroid function tests,TSH receptor antibodies,Echocardiogram,A,"A.  CT scan of the brain Rationale: The patient's symptoms and signs suggest hyperthyroidism, which is a condition affecting the thyroid gland. A CT scan of the brain would not be useful in diagnosing this condition, as it is not related to brain pathology. The other options are all relevant tests for diagnosing hyperthyroidism:  Thyroid scan: Assesses thyroid gland activity and structure.
 Thyroid function tests: Measure levels of thyroid hormones in the blood.
 TSH receptor antibodies: Indicate the presence of Graves' disease, an autoimmune cause of hyperthyroidism.
 Echocardiogram: Evaluates potential cardiac complications of hyperthyroidism.",False,model2
01c2bc0aaf7289a61505d66219fef7481e8986ec3c2401aeb1cc1e6a85e7b50f,Endocrinology,"Question: A 65-year-old man presents with difficulty controlling his bladder and a feeling that his ""bladder is still full"" after urination. He denies having burning with urination. The patient denies recent weight loss, hematochezia, or erectile dysfunction. There is no suprapubic tenderness on physical examination. He is diagnosed with benign prostatic hyperplasia and is prescribed a 5 alpha-reductase inhibitor. Which of the following conditions is also treated with this medication?
###Options:
A.  Turner syndrome
B.  Prader Willi syndrome
C.  Addison disease
D.  Androgenic alopecia
E.  Horner syndrome

###Answer:",D,"Finasteride is a steroid inhibitor of the enzyme 5-alpha reductase.

By inhibiting 5-alpha reductase, finasteride can inhibit the synthesis of dihydrotestosterone, the active androgen in the prostate.

Finasteride is used to treat benign prostatic hyperplasia, but its effects often take months.

It is also used to treat male pattern baldness.",Turner syndrome,Prader Willi syndrome,Addison disease,Androgenic alopecia,Horner syndrome,D,"D. Androgenic alopecia Rationale:
5 alpha-reductase inhibitors, such as finasteride, are used to treat benign prostatic hyperplasia (BPH) and androgenic alopecia (male pattern baldness). They work by blocking the conversion of testosterone to dihydrotestosterone (DHT), which is a hormone that contributes to prostate enlargement and hair loss. The other options listed are not treated with 5 alpha-reductase inhibitors.",True,model2
a64179018aade35ab589d3e6dc3bd2bdc06fd5cdfaaab633911e653dada3ff07,Internal_Medicine,"Question: Which condition is characterized by the presence of blood in the urine, often due to kidney inflammation, infection, or injury?
###Options:
A.  Nephrotic syndrome
B.  Hematuria
C.  Pyelonephritis
D.  Renal failure
E.  Glomerulonephritis

###Answer:",B,"Hematuria refers to the presence of blood in the urine, which can result from various causes like urinary tract infections, kidney stones, or kidney diseases.",Nephrotic syndrome,Hematuria,Pyelonephritis,Renal failure,Glomerulonephritis,B,"B. Hematuria Rationale:
Hematuria is the medical term for the presence of blood in the urine. It can be a symptom of various conditions, including kidney inflammation (glomerulonephritis), infection (pyelonephritis), or injury. The other options listed are also kidney-related conditions, but they do not specifically involve the presence of blood in the urine.",True,model2
57b79c961de9686c945c8081cff2982a36f5e7cb5df9bbe277e7cd61efd4670e,Cardiology,"Question: A 48-year-old man presents with several months of increasing bilateral leg pain, particularly affecting the distal extremities, and he states that it feels as if he is walking on cotton wool. Examination shows him to be thin, with normal foot pulses, normal orthopaedic examination, decreased light touch and joint position sense distally, and absent ankle jerks. Which of the following is the diagnosis is likely to be?
###Options:
A.  Psychological
B.  Hyperviscosity syndrome
C.  Raynoud's phenomona
D.  Painful peripheral neuropathy
E.  Referred pain from the back

###Answer:",D,"The correct answer is D. Alcoholic peripheral neuropathy is often painful; the clue is likely to be in the general condition of the patient (thin, recent weight loss), along with the specific clinical findings. The neuropathy should be confirmed (by EMG), and then the full range of possible causes excluded.",Psychological,Hyperviscosity syndrome,Raynoud's phenomona,Painful peripheral neuropathy,Referred pain from the back,D,"D. Painful peripheral neuropathy Rationale:
The patient's symptoms of bilateral leg pain, numbness, and absent ankle jerks suggest a peripheral neuropathy. The decreased light touch and joint position sense indicate a sensory neuropathy. The absence of other findings, such as vascular compromise or back pain, makes the other options less likely.",True,model2
269e90c45c58832335b6f265ff4c89142214a0ee2ca3c5741ab43e036971b5bf,Obstetrics_and_Gynecology,"Question: Pelvic inflammatory disease (PID) occurs in women because of which of the following characteristics of the fallopian tube?
###Options:
A.  (A)	It is a conduit from the peritoneal space to the uterine cavity.
B.  (B)	It is found in the utero-ovarian ligament.
C.  (C)	It has five separate parts.
D.  (D)	It is attached to the ipsilateral ovary by the mesosalpinx
E.  (E)	It is entirely extraperitoneal

###Answer:",A,"Fallopian tubes are a conduit from the peritoneal to the uterine cavity, which can also allow sperm or bacteria from the vagina through the uterus to the peritoneal cavity. Each tube is covered by peritoneum and consists of three layers: serosa, muscularis, and mucosa. They traverse the superior portion of the broad ligament attached by a mesentery (mesosalpinx). It has four distinct areas in its 8- to 12-cm length: the portion that runs through the uterine wall (interstitial or cornual portion), the portion immediately adjacent to the uterus (isthmic portion), the midportion of the tube (ampulla), and the distal portion containing the finger-like fimbriae that sweep the ovum into the infundibu-lum of the tube. The fimbriae are intraperitoneal. The tubal lumen becomes increasingly more complex as it approaches the ovary. In tubal reanastomoses, the greatest success is attained when isthmic-isthmic or isthmic-ampullary regions can be reapproximated. The longest of the fimbriae (the fimbriae ovarica) is attached to the ovary.",(A)	It is a conduit from the peritoneal space to the uterine cavity.,(B)	It is found in the utero-ovarian ligament.,(C)	It has five separate parts.,(D)	It is attached to the ipsilateral ovary by the mesosalpinx,(E)	It is entirely extraperitoneal,A,"A Rationale:
The fallopian tube is a conduit between the peritoneal cavity and the uterine cavity. This allows bacteria to travel from the vagina or cervix into the peritoneal cavity, where they can cause inflammation and infection (PID).",True,model2
869977de3187fe6db7c3e5cb26858ffcfd51b5fe8f211f698b6cd00403291cf2,Internal_Medicine,"Question: Which endocrine disorder is characterized by excessive production of cortisol, leading to weight gain, high blood pressure, and muscle weakness?

###Options:
A.  Cushing's syndrome
B.  Addison's disease
C.  Hypoparathyroidism
D.  Hyperthyroidism
E.  Acromegaly

###Answer:",A,"Cushing's syndrome results from elevated cortisol levels, causing symptoms like central obesity, hypertension, diabetes, and osteoporosis.",Cushing's syndrome,Addison's disease,Hypoparathyroidism,Hyperthyroidism,Acromegaly,A,"A. Cushing's syndrome Rationale:
Cushing's syndrome is an endocrine disorder caused by prolonged exposure to high levels of cortisol. The characteristic symptoms include weight gain (especially in the face and trunk), high blood pressure, muscle weakness, and other metabolic disturbances.",True,model2
4ae4363a6fbb3284034a04478e835856c61ff78f583a06b660e53ad255c8a428,General_Surgery,"Question: Regarding anticoagulation therapy for deep vein thrombosis (DVT) in post-operative patient all of the following are true except
###Options:
A.  Pneumatic compression stockings are effective in prophylaxis
B.  Heparin is an effective prophylaxis
C.  Aspirin is a superior agent than clexane
D.  Operation and immobility are risk factors
E.  Patients with antithrombin III deficiency are prone to thrombosis

###Answer:",C,"The reverse of the chosen answer is true. Also, Clexane acts more quickly and leaves the body quicker if there is a need to stop.",Pneumatic compression stockings are effective in prophylaxis,Heparin is an effective prophylaxis,Aspirin is a superior agent than clexane,Operation and immobility are risk factors,Patients with antithrombin III deficiency are prone to thrombosis,C,"C. Aspirin is a superior agent than clexane Rationale: Low-molecular-weight heparins (LMWHs), such as clexane, are more effective than aspirin in preventing DVT in postoperative patients. Aspirin is an antiplatelet agent, while LMWHs are anticoagulants that inhibit clotting factors. LMWHs have been shown to be superior to aspirin in reducing the risk of DVT and pulmonary embolism in high-risk patients, including postoperative patients.",True,model2
a37a3d786b36d5603785867cb5fa0a7ad8bf6884bcdda873d8625527d8aef1f9,Endocrinology,"Question: Which pituitary hormone triggers the male testes to generate sperm and in females,triggering follicular development every month?
###Options:
A.  Prolactin
B.  Human growth hormone
C.  Follicle stimulating hormone
D.  Luteinuzing hormone
E.  Adrenaline

###Answer:",C,The follicle stimulating hormone which is produced by the adenohypophysis is responsible for stimulating the generation of sperm from the testes in males and triggers the follicular development every month in females.,Prolactin,Human growth hormone,Follicle stimulating hormone,Luteinuzing hormone,Adrenaline,C,"C. Follicle stimulating hormone Rationale:
Follicle stimulating hormone (FSH) is a gonadotropin that plays a crucial role in reproductive function. In males, FSH stimulates the testes to produce sperm. In females, FSH initiates the development of ovarian follicles, which contain the eggs.",True,model2
fd2c71178c14cd2b34957159f07df59b3ea1840f596a21c4817529f9585649d8,Infectious_Disease,"Question: A 2-year-old boy is brought to the physician because of failure to thrive. He also has had loose, fatty, foul-smelling stoolsand a cough during the past 2 weeks. He is at the 30th percentile for height and 10th percentile for weight. Physicalexamination shows no other abnormalities. Laboratory studies show steatorrhea and a sweat chloride concentration of80 mmol/L. A chest x-ray shows hyperinflation. Sputum culture grows Haemophilus influenzae and Staphylococcusaureus. Secretion of which of the following substances is most likely to be decreased in this patient?
###Options:
A.  Bicarbonate
B.  Gastric acid
C.  Glucagon
D.  Insulin
E.  Intrinsic factor

###Answer:",A,"In cystic fibrosis, the CFTR dysfunction leads to impaired bicarbonate secretion in the pancreatic ducts, which results in thickening of pancreatic secretions, obstruction of the pancreatic ducts, and subsequent pancreatic insufficiency. This pancreatic insufficiency causes malabsorption of fats and fat-soluble vitamins, leading to the clinical manifestation of steatorrhea (fatty, foul-smelling stools).Therefore, the substance most likely to be decreased in this patient is:(A) BicarbonateDecreased bicarbonate secretion in the pancreatic ducts contributes to the pathophysiology of steatorrhea in cystic fibrosis.",Bicarbonate,Gastric acid,Glucagon,Insulin,Intrinsic factor,A,"A. Bicarbonate Rationale:
The patient's symptoms and laboratory findings are consistent with cystic fibrosis, a genetic disorder that affects the exocrine glands, including the pancreas. The pancreas produces bicarbonate, which helps neutralize stomach acid and allows digestive enzymes to work properly. In cystic fibrosis, thick mucus blocks the pancreatic ducts, leading to a deficiency of bicarbonate and other pancreatic enzymes, resulting in malabsorption, steatorrhea, and failure to thrive.",True,model2
a3a06fcd31388030e9ae423542b305abb83b9fc63b06a4f625fe8a29d33cec1a,Endocrinology,"Question: Which hormone is primarily responsible in for the development of milk ducts and milk production in pregnant and lactating females:
###Options:
A.  Prolactin
B.  Oestrogen
C.  Testosterone
D.  Insulin
E.  Cortisol

###Answer:",A,Prolactin is secreted by the anterior pituitary gland and is responsible for the development of the mammary glands during pregnancy and promotes milk production after childbirth,Prolactin,Oestrogen,Testosterone,Insulin,Cortisol,A,"A. Prolactin Rationale:
Prolactin is a hormone secreted by the pituitary gland that stimulates the development of milk ducts (mammogenesis) and milk production (lactogenesis) in pregnant and lactating females.",True,model2
0111bb9d8842f840bcc6ee529c481f3c3bd67808982f953738695700e226775d,Obstetrics_and_Gynecology,"Question: A 24-year-old woman G2P0010 had a pregnancy complicated by abruptio placentae leading to fetal death at 38 weeks gestation. There was no etiology found after a diligent search. Which of the following statements is most accurate regarding this pregnancy?
###Options:
A.  With no etiology found, the risk of abruption in this current pregnancy is the same as any other pregnant patient
B.  Antenatal testing with biophysical profile should be considered starting at 34 to 35 weeks gestation
C.  Induction of labor should be considered at 37 to 38 weeks gestation.
D.  Weekly ultrasound examinations screening for retroplacental hemorrhage should be considered starting at 32 weeks gestation

###Answer:",C,"A history of abruption that is unexplained confers an increased risk of abruption with subsequent pregnancies. Antenatal testing does not predict acute events such as abruption. Rather, fetal testing such as biophysical profile is designed to identify chronic uteroplacental insufficiency such as caused by chronic hypertension, renal insufficiency, or maternal lupus. Ultrasound has poor ability to identify retroplacental clots or abruption. Induction at or slightly before the time of abruption with the fetal loss, if at term, is a reasonable approach to avoid repeat abruption.","With no etiology found, the risk of abruption in this current pregnancy is the same as any other pregnant patient",Antenatal testing with biophysical profile should be considered starting at 34 to 35 weeks gestation,Induction of labor should be considered at 37 to 38 weeks gestation.,Weekly ultrasound examinations screening for retroplacental hemorrhage should be considered starting at 32 weeks gestation,,C,"C. Induction of labor should be considered at 37 to 38 weeks gestation. Rationale: Women with a history of abruptio placentae have an increased risk of recurrence in subsequent pregnancies. Given the fetal death at 38 weeks' gestation in the previous pregnancy, it is recommended to consider induction of labor at 37 to 38 weeks' gestation to reduce the risk of a similar outcome in the current pregnancy. The other options are incorrect:  A: The risk of abruption in this pregnancy is higher than in other pregnancies, even if no etiology was found.
 B: Antenatal testing is not routinely recommended for women with a history of abruption.
 D: Weekly ultrasound examinations are not indicated for screening for retroplacental hemorrhage in this case.",True,model2
44e60d8d754e69ed4354a21d77c21d432d23c45da2d2fa4a10b1f3049065cb8a,Obstetrics_and_Gynecology,"Question: Before intercourse, a woman irrigates her vagina with a solution that lowers the pH of the vaginal fluid to 4.5. What will be the effect on sperm cells in the vaginal?
###Options:
A.  Metabolic rate will increase
B.  Rate of movement will decrease
C.  Formation of prostaglandin E2 will increase
D.  Rate of oxygen consumption will increase
E.  None of the above

###Answer:",B,"Sperm cell motility decreases as pH is reduced below 6.8. At a pH of 4.5, sperm cell motility is significantly reduced. However, the buffering effect of sodium bicarbonate in the prostatic fluid raises the pH somewhat, allowing the sperm cells to regain some mobility",Metabolic rate will increase,Rate of movement will decrease,Formation of prostaglandin E2 will increase,Rate of oxygen consumption will increase,None of the above,B,"B. Rate of movement will decrease Rationale:
Sperm cells thrive in an alkaline environment with a pH of 7.2-7.8. Lowering the pH of the vaginal fluid to 4.5 will create an acidic environment that is detrimental to sperm motility. Therefore, the rate of movement of sperm cells in the vaginal will decrease.",True,model2
aa1d9b7ffe3fed640cc97bfb36cdc6728ef57b2a08a88f0abd34440ff02792a1,Infectious_Disease,"Question: Which of the following is the most common cause of community-acquired pneumonia in adults?
###Options:
A.  Haemophilus influenzae
B.  Streptococcus pneumoniae
C.  Staphylococcus aureus
D.  Mycoplasma pneumoniae
E.  Legionella pneumophila

###Answer:",B,Streptococcus pneumoniae is the most common cause of community-acquired pneumonia in adults.,Haemophilus influenzae,Streptococcus pneumoniae,Staphylococcus aureus,Mycoplasma pneumoniae,Legionella pneumophila,B,"B. Streptococcus pneumoniae Rationale:
Streptococcus pneumoniae is the most common cause of community-acquired pneumonia in adults, accounting for about 65% of cases. It is a gram-positive, encapsulated bacterium that typically causes lobar pneumonia.",True,model2
aa0c3785ba3528eb217770c5ce86d07a3fc37966401f60628bfb0ac31d4b6158,Endocrinology,"Question: Which of the following represents a known microvascular complication of diabetes?
###Options:
A.  Diabetic retinopathy
B.  Cerebrovascular accident
C.  Diabetic ketoacidosis
D.  Myocardial infarction
E.  Peripheral artery disease

###Answer:",A,"Complications of diabetes can be divided into microvascular, macrovascular, metabolic and psychological. Microvascular triad of complications include: diabetic retinopathy, nephropathy and neuropathy.",Diabetic retinopathy,Cerebrovascular accident,Diabetic ketoacidosis,Myocardial infarction,Peripheral artery disease,A,"A. Diabetic retinopathy Rationale:
Diabetic retinopathy is a microvascular complication of diabetes that affects the blood vessels in the retina. The other options are macrovascular complications of diabetes, which affect larger blood vessels.",True,model2
