sample_id,specialty,question,answer,rationale,A,B,C,D,E,model_answer,model rationale,correct,model number
0d8b2ed26b58ac69e25a7ff2e3fb21be25afafcf1d4ad32d5c8ccf5f4b05bff3,Obstetrics_and_Gynecology,"Question: Which of the following is the most effective method for preventing mother-to-child transmission (PMTCT) of HIV in resource-limited settings?
###Options:
A.  Exclusive breastfeeding
B.  Cesarean section delivery
C.  Antiretroviral therapy (ART)
D.  Vaginal delivery with ART
E.  Placenta transmission

###Answer:",C,"ART during pregnancy, labor, and breastfeeding significantly reduces the risk of vertical HIV transmission.",Exclusive breastfeeding,Cesarean section delivery,Antiretroviral therapy (ART),Vaginal delivery with ART,Placenta transmission,C,C. Antiretroviral therapy (ART),True,model5
1128ea2202127603011e3da0e8101f276439df5dac84e97093dc5e38dbc471a5,Cardiology,"Question: What is the most common cause of heart failure with preserved ejection fraction (HFpEF)?
###Options:
A.  Ischemic heart disease
B.  Hypertension
C.  Valvular heart disease
D.  Dilated cardiomyopathy
E.  Hypotension

###Answer:",B,"Hypertension is the most common cause of HFpEF, leading to left ventricular hypertrophy and diastolic dysfunction, resulting in heart failure symptoms despite preserved ejection fraction.",Ischemic heart disease,Hypertension,Valvular heart disease,Dilated cardiomyopathy,Hypotension,B,"B. Hypertension
Explanation: Heart failure with preserved ejection fraction (HFpEF), also known as diastolic heart failure, is most commonly caused by hypertension. Hypertension leads to increased resistance against which the heart must pump, causing left ventricular hypertrophy and stiffness. Over time, this results in impaired diastolic relaxation and filling, leading to symptoms of heart failure despite a normal ejection fraction. Ischemic heart disease can lead to reduced ejection fraction and systolic heart failure, rather than preserved ejection fraction. Valvular heart disease can cause either systolic or diastolic dysfunction depending on the specific lesion. Dilated cardiomyopathy typically presents with reduced ejection fraction. Hypotension is not a direct cause of HFpEF, but rather a potential consequence or comorbidity.",True,model5
16580021f49687d63cfa3cf35cf3c3f101b7ecc47ded0e0f7e17b38519db86d6,Hematology,"Question: An 18year old comes to the hospital with complaints of severe chest pain and body weakness. This is her 4th visit with such complaints due to her sickle cell disease. What medication can be used to reduce the number of sickle cell crisis?
###Options:
A.  Folate supplementation
B.  Hydroxyurea
C.  Multivitamins
D.  Pneumococcal vaccine
E.  Prophylactic penicillin

###Answer:",B,"- Hydroxyurea is a medication commonly used in the management of sickle cell disease. It works by increasing the production of fetal hemoglobin (HbF), which inhibits the polymerization of sickle hemoglobin, thus reducing the frequency of sickle cell crises, including pain crises.- Folate supplementation (option a) can be beneficial for individuals with sickle cell disease to help with red blood cell production, but it is not primarily used to reduce the frequency of sickle cell crises.- Multivitamins (option c) may be recommended as part of the overall management of sickle cell disease to ensure adequate nutrition, but they are not specifically targeted at reducing sickle cell crises.- Pneumococcal vaccine (option d) and prophylactic penicillin (option e) are important for preventing infections in individuals with sickle cell disease, particularly as they are at increased risk of infections due to functional asplenia. However, they do not directly reduce the number of sickle cell crises.  Therefore, the most appropriate choice to reduce the number of sickle cell crises is hydroxyurea.",Folate supplementation,Hydroxyurea,Multivitamins,Pneumococcal vaccine,Prophylactic penicillin,B,"B. Hydroxyurea
Explanation: Hydroxyurea is the correct answer because it is a medication that increases total and fetal hemoglobin in patients with sickle cell disease, which helps to reduce the number of sickle cell crises. Folate supplementation is often used in conjunction with hydroxyurea but is not primarily responsible for reducing sickle cell crises. Multivitamins, pneumococcal vaccine, and prophylactic penicillin are important for overall health and prevention of infections in sickle cell disease but do not directly reduce the frequency of sickle cell crises.",True,model5
179cd4d1860f51a41262a8ae73e276cbfb06592c1f5948a5dab151ea81dd2837,Infectious_Disease,"Question: Three weeks after a meal at a fast food cafe, a 21-year-old man develops malaise, fatigue, and loss of appetite. He notes passing dark urine. On examination, he has scleral icterus and right upper quadrant tenderness. Lab studies show serum AST of 62 U/L and ALT of 58 U/L. The total bilirubin concentration is 3.9 mg/dL, and the direct bilirubin concentration is 2.8 mg/dL. His symptoms abate over the next 3 weeks. On returning, he finds that it has been closed by the city's health department. Which of the following serologic test results is most likely to be positive in this patient?
###Options:
A.  Anti-HBs
B.  IgM anti-HDV
C.  Anti-HCV
D.  IgM anti-HAV
E.  Anti-HBc

###Answer:",D,"This question must be answered in two parts. Firstly, the questions requires you to work out the cause of this gentleman's symptoms. The background in this history, alongside the non-specific symptoms suggest that this is a hepatitis contracted from oro-faecal route. Deranged LFTs confirm this suspicion but are not useful here as they do not suggest one type of hepatitis over another. This question then requires you to know that hepatitis A can be tested by investigating for IgM anti-HAV. Therefore the answer is D.",Anti-HBs,IgM anti-HDV,Anti-HCV,IgM anti-HAV,Anti-HBc,A,A. Anti-HBs,False,model5
19e57a5aa38be0e591040eaf9d7d16b9e6f3b40cdd070bd079deb7a7266c3e64,Gastroenterology,"Question: Diagnostic Test with the best sensitivity and specificity for chronic pancreatitis
###Options:
A.  MRCP
B.  Endoscopic Ultrasound
C.  Secretin Stimulation Test
D.  Lipase
E.  none of the above

###Answer:",C,"The Secretin Stimulation Test is the best diagnostic test for chronic pancreatitis because it has high sensitivity and specificity. This test involves injecting secretin, a hormone that stimulates the pancreas, and measuring the pancreatic secretions. In chronic pancreatitis, the pancreas does not respond properly to secretin, leading to abnormal secretions. This test can accurately diagnose chronic pancreatitis by detecting these abnormalities. MRCP and Endoscopic Ultrasound can also be used to visualize the pancreas, but they are not as specific for chronic pancreatitis. Lipase is an enzyme that can be elevated in pancreatitis, but it is not specific to chronic pancreatitis and can be elevated in other conditions as well.",MRCP,Endoscopic Ultrasound,Secretin Stimulation Test,Lipase,none of the above,A,"A. MRCP, The rationale for choosing this option is that Magnetic Resonance Cholangiopancreatography (MRCP) is the most sensitive and specific non-invasive test for diagnosing chronic pancreatitis. It can depict ductal abnormalities, pancreas divisum, and obstructing lesions, and it can further characterize these findings with additional gadolinium-enhanced MR imaging.",False,model5
1b817ce07a732ea8237a6ef78650312add5f9ecc2fda1f39b8ca9e9d86b67ad6,Endocrinology,"Question: Which of the following hormones is primarily responsible for triggering ovulation in females during the menstrual cycle:
###Options:
A.  Follicle stimulating hormone(FSH)
B.  Luteinizing hormone
C.  Progesterone
D.  Oestrogen
E.  Testosterone

###Answer:",B,Luteinizing hormone is responsible for triggering ovulation in menstrual cycle,Follicle stimulating hormone(FSH),Luteinizing hormone,Progesterone,Oestrogen,Testosterone,B,B. Luteinizing hormone,True,model5
1c02706a09bdce2585ff2a0993cb5796b17aa49deccef2bffc2dd658494afc9d,Hematology,"Question: Among the following patients, who is most susceptible to adverse effects associated with iron deficiency anemia?
###Options:
A.  An elderly widow living alone
B.  A 10-month-old with a diet of cows milk
C.  A postmenopausal woman
D.  A 14-year-old with heavy periods
E.  A breast-fed one-month-old infant

###Answer:",B,"Infants who consume cow's milk are at the greatest risk of developing iron deficiency anemia, which can negatively impact growth and development. Research on iron therapy in populations at high risk has demonstrated its significant effect on development. Postmenopausal women typically do not face a high risk of anemia. However, elderly individuals, due to inadequate diet, may be at increased risk. To mitigate the incidence of iron deficiency anemia, breastfeeding supplemented with iron-fortified supplements starting at 4 to 6 months, as well as feeding infants iron-fortified formula, can be effective strategies.",An elderly widow living alone,A 10-month-old with a diet of cows milk,A postmenopausal woman,A 14-year-old with heavy periods,A breast-fed one-month-old infant,B,"B. A 10-month-old with a diet of cows milk
Explanation: Iron deficiency anemia is most likely to cause adverse effects in a 10-month-old infant who consumes cow's milk as their primary diet. This is because cow's milk is an inadequate source of iron for infants, leading to a higher risk of iron deficiency anemia. Infants at this age have high iron requirements for growth and development, and without sufficient iron, can suffer from impaired cognitive development and other anemic symptoms. In contrast, a breast-fed one-month-old infant is at the lowest risk since breast milk is a good source of iron for the first six months of life. Older children, adolescents, and adults, including a postmenopausal woman, are generally at a lower risk of iron deficiency anemia compared to infants on an inappropriate diet like cow's milk.",True,model5
1c07fc7c414aff01202056cbc83b5d5a5d13ddb008cb8f87d6192d1ec257c3fd,Obstetrics_and_Gynecology,"Question: You are caring for a 21-year-old woman complaining of pelvic She reports a gradual onset of bilateral pain associated with fever, vaginal discharge, and mild dysuria. Her pelvic examination demonstrates uterine, adnexal, and cervical motion tenderness. What is the most likely cause of the pain?
###Options:
A.  Pelvic inflammatory disease
B.  ectopic pregnancy
C.  ovarian cyst
D.  uterine leiyomyoma
E.  appendicitis

###Answer:",A,"Pelvic inflammatory disease is classically described as lower abdominal pain that is gradual in onset and bilateral. Fever, vaginal discharge, dysuria, and occasionally abnormal vaginal bleeding may be associated symptoms. The minimal diagnostic criteria include uterine, adnexal, or cervical motion tenderness. Treatment should provide coverage for likely etiologic agents (N. gonorrhoeae, C. trachomatis, anaerobes, and enteric gram-negative rods).",Pelvic inflammatory disease,ectopic pregnancy,ovarian cyst,uterine leiyomyoma,appendicitis,A,"A. Pelvic inflammatory disease
Explanation: The most likely cause of the patient's pain is Pelvic inflammatory disease (PID). PID is a complex infection of the upper genital tract, including the endometrium, fallopian tubes, and/or the ovaries. It typically presents with lower abdominal pain, fever, vaginal discharge, and dysuria, which aligns with the patient's symptoms. The presence of uterine, adnexal, and cervical motion tenderness further supports the diagnosis of PID. An ectopic pregnancy may also present with pelvic pain and fever but would not typically cause motion tenderness on examination. An ovarian cyst is unlikely to cause fever or motion tenderness. Uterine leiomyomas (fibroids) do not typically present with acute pelvic pain, fever, or vaginal discharge. While appendicitis can cause pelvic pain, it usually does not present with vaginal discharge or motion tenderness, and fever is typically higher and associated with rebound tenderness. Therefore, given the patient's symptoms and examination findings, PID is the most plausible diagnosis.",True,model5
1d7f0b3a2fd8677eb495987ed2d775237c0d50f9a779a2a2592cd47c605d08db,Pediatrics,"Question: What is the most common cause of acute respiratory distress syndrome (ARDS) in African children?

###Options:
A.  Malaria
B.  Tuberculosis
C.  Pneumonia
D.  HIV/AIDS
E.  Sickle cell disease

###Answer:",A,Malaria is a leading cause of ARDS in African children due to its high prevalence and potential for severe respiratory complications.,Malaria,Tuberculosis,Pneumonia,HIV/AIDS,Sickle cell disease,T,"The most common cause of acute respiratory distress syndrome (ARDS) in African children is Malaria.   Rationale: Malaria is a leading cause of morbidity and mortality in African children. It can lead to severe complications, including ARDS. The high prevalence of malaria in Africa, combined with its potential to cause severe lung injury, makes it the most common cause of ARDS in this population.",False,model5
1f185b2e0a484ba3da53172178bf0d0b8a74b3a46939ae31bd113e2b1c4ad3bd,Pediatrics,"Question: The following conditions are major causes of under-five deaths in developing countries:




###Options:
A.  Malignancies, malaria, measles
B.  Home accidents, malnutrition, child abuse
C.  Malnutrition, diarrhoea, measles
D.  Child abuse, HIV/AIDS, diarrhoea
E.  All of the above

###Answer:",C,"Major causes of under-five deaths in developing countries include:
-Malnutrition 
-Diarrhea
-Measles 
-Malaria
-Pneumonia
-Measles
-Meningitis","Malignancies, malaria, measles","Home accidents, malnutrition, child abuse","Malnutrition, diarrhoea, measles","Child abuse, HIV/AIDS, diarrhoea",All of the above,C,"C. Malnutrition, diarrhoea, measles  Explanation: In developing countries, the leading causes of mortality among children under the age of five include malnutrition, diarrhoea, and measles. These conditions are significant contributors to the high infant and child mortality rates in these regions. Malnutrition weakens the immune system, making children more susceptible to infections such as diarrhoea and measles, which can be life-threatening if not properly managed. Malaria, while also a major cause of childhood mortality, is not listed in this specific combination, which is why option C is the correct answer. The other options, including malignancies, home accidents, child abuse, and HIV/AIDS, are also important considerations but are not the primary causes of under-five deaths in the context provided.",True,model5
1f5597bac4cce56bb91e0fb883959f7da90f411d532a7cfff43c87e13cad53a5,Internal_Medicine,"Question: A 50-year-old man with a history of alcohol addiction visits your clinic complaining of chronic abdominal pain. His face seems to show signs of jaundice and he hasnt been able to keep food down for several days. His wife, who came with him, also discloses that the patient's BMIs has been below 18 for the last two years. What is the most probable diagnosis for this patient?
###Options:
A.  Somatic symptom disorder
B.  Acute cholecystitis
C.  Acute hepatitis
D.  Alcoholic liver disease
E.  Peptic ulcer disease

###Answer:",D,"Given the patient's history of alcohol addiction, the signs of malnutrition (low BMI, inability to digest food), and the presence of jaundice (a common sign of liver disease), the diagnosis of alcoholic liver disease is most probable. Alcoholic liver disease includes a broad spectrum of disease severity and manifestations, ranging from fatty liver to alcoholic hepatitis to cirrhosis.",Somatic symptom disorder,Acute cholecystitis,Acute hepatitis,Alcoholic liver disease,Peptic ulcer disease,D,"D. Alcoholic liver disease
Rationale: The patient's long history of alcohol addiction, along with his symptoms of chronic abdominal pain, weight loss (indicated by a BMI below 18), facial jaundice, and vomiting, are suggestive of alcoholic liver disease. This condition is characterized by liver damage and inflammation due to excessive alcohol consumption. It presents with symptoms of liver dysfunction, including jaundice and malnutrition, which align with the patient's presentation.",True,model5
1fd5588b59662fb630f705d8961e0934dbfee8b9ebb091b6a8ed64b3b97b7c42,Obstetrics_and_Gynecology,"Question: Lactational amenorrhea is useful as a method of contraception under the following conditions except? 
###Options:
A.  Infant nurses more than every 6 hours at night
B.  The infant is not supplemented with formula
C.  3 months post natal
D.  exclusive breastfeeding
E.  Infant nurses less than every 6 hours at night

###Answer:",E,"Lactational amenorrhoea is an effective method of contraception. Individuals must breast feed exclusively, feeding every 4 hours in the day and 6 hours at night. When individuals have their first menstrual period, reach 6 months old and their infant feeds less often this method is no longer effective",Infant nurses more than every 6 hours at night,The infant is not supplemented with formula,3 months post natal,exclusive breastfeeding,Infant nurses less than every 6 hours at night,E,"E. Infant nurses less than every 6 hours at night
Explanation: Lactational amenorrhea method (LAM) is a form of contraception that relies on the absence of menstrual periods while exclusively breastfeeding. It is approximately 98% effective in preventing pregnancy for women who meet specific criteria, including being within 6 months postpartum, having not resumed menstrual periods, being exclusively breastfeeding, and having a baby that nurses at least every 6 hours at night. If the infant nurses less than every 6 hours at night, this method's effectiveness decreases significantly, making it not a recommended contraceptive option under such circumstances.",True,model5
21a62311e09003e8ec27550ffe962f9d657565c784eda7e3da2add664ea6c28e,Neurology,"Question: Which of the following is the most common cause of severe bacterial infection in children in sub-Saharan Africa?
###Options:
A.  Neisseria meningitidis
B.  Streptococcus pneumoniae
C.  Haemophilus influenzae type b
D.  Staphylococcus aureus
E.  Escherichia coli

###Answer:",A,"Several factors contribute to the high incidence of meningococcal meningitis in sub-Saharan Africa. These include overcrowding, limited access to healthcare facilities, and the presence of specific strains of Neisseria meningitidis, such as serogroup A. These factors create an environment conducive to the spread of the bacteria and the occurrence of epidemics.",Neisseria meningitidis,Streptococcus pneumoniae,Haemophilus influenzae type b,Staphylococcus aureus,Escherichia coli,B,B. Streptococcus pneumoniae,False,model5
21c6f76eac34d9cd6fa712763e5412177037e0ae275f1589b579d61940538ce7,Obstetrics_and_Gynecology,"Question: The following are true or false when the fundal height is smaller than the expected
for gestational age.


###Options:
A.  Congenital anomalies can be present.
B.  Abnormal lie is a differential.
C.  Menstrual error is the commonest cause
D.  Small for date.
E.  Pregnancy associated with uterine fibroid.

###Answer:",A,") True: A smaller-than-expected fundal height could indicate the presence of congenital anomalies in the fetus.

b) True: Abnormal lie (such as breech or transverse presentation) is one of the differentials to consider when fundal height is smaller than expected for gestational age.

c) True: Menstrual error (incorrect dating of the pregnancy based on the last menstrual period) can contribute to discrepancies in fundal height, it's  the commonest cause in our environment, Nigeria.

d) True: A smaller-than-expected fundal height may suggest fetal growth restriction, also known as being ""small for gestational age.""

e) False: Pregnancy associated with uterine fibroids can lead to a Larger-than-expected fundal height due to the presence of the fibroid coexisting with pregnancy.",Congenital anomalies can be present.,Abnormal lie is a differential.,Menstrual error is the commonest cause,Small for date.,Pregnancy associated with uterine fibroid.,C,Correct Answer,False,model5
227f3675453e74ee4ddf1976c2e2520adb929bb847ff145730c3abc0cd8efe6d,Infectious_Disease,"Question: Which of the following is not a first line drug in the treatment of tuberculosis

###Options:
A.  Pyrazinamide
B.  Ethambutol
C.  Isoniazid
D.  Amikacin
E.  Rifampicin

###Answer:",D,Amikacin is an aminoglycoside antibiotic and is not a drug in the treatment of tuberculosis ,Pyrazinamide,Ethambutol,Isoniazid,Amikacin,Rifampicin,A,Amikacin,False,model5
