sample_id,specialty,question,answer,rationale,A,B,C,D,E,model_answer,model rationale,correct,model number
f258e6f814c7bb6a895c42d60ef9aeccb6de90e692cbb4f26a6531b7f029d18f,Internal_Medicine,"Question: A 25 year old female presented to the local health center with complaints of increased appetite, weight loss and heat intolerance. On examination she had palmar erythema and proptosis. Which of the following tests would not be useful when diagnosing her condition?
###Options:
A.  CT scan of the brain
B.  Thyroid scan
C.  Thyroid function tests
D.  TSH receptor antibodies
E.  Echocardiogram

###Answer:",E,"While hyperthyroidism can lead to certain cardiac manifestations (such as tachycardia, atrial fibrillation, and heart failure), an echocardiogram is not typically performed as a routine diagnostic test for hyperthyroidism. If there are specific cardiac symptoms or concerns, further cardiac evaluation may be warranted, but it would not be one of the primary tests used to diagnose underlying cause of hyperthyroidism.",CT scan of the brain,Thyroid scan,Thyroid function tests,TSH receptor antibodies,Echocardiogram,A,"A.  CT scan of the brain

Rationale: The patient's symptoms suggest a diagnosis of hyperthyroidism, possibly due to Graves' disease. A CT scan of the brain would not be useful in diagnosing this condition. The other options are all relevant investigations for hyperthyroidism. Thyroid function tests would help to confirm the diagnosis of hyperthyroidism, while a thyroid scan would provide information about the size and function of the thyroid gland. TSH receptor antibodies are often present in Graves' disease, and an echocardiogram may be necessary to rule out any cardiac complications of the condition.",False,model6
01c2bc0aaf7289a61505d66219fef7481e8986ec3c2401aeb1cc1e6a85e7b50f,Endocrinology,"Question: A 65-year-old man presents with difficulty controlling his bladder and a feeling that his ""bladder is still full"" after urination. He denies having burning with urination. The patient denies recent weight loss, hematochezia, or erectile dysfunction. There is no suprapubic tenderness on physical examination. He is diagnosed with benign prostatic hyperplasia and is prescribed a 5 alpha-reductase inhibitor. Which of the following conditions is also treated with this medication?
###Options:
A.  Turner syndrome
B.  Prader Willi syndrome
C.  Addison disease
D.  Androgenic alopecia
E.  Horner syndrome

###Answer:",D,"Finasteride is a steroid inhibitor of the enzyme 5-alpha reductase.

By inhibiting 5-alpha reductase, finasteride can inhibit the synthesis of dihydrotestosterone, the active androgen in the prostate.

Finasteride is used to treat benign prostatic hyperplasia, but its effects often take months.

It is also used to treat male pattern baldness.",Turner syndrome,Prader Willi syndrome,Addison disease,Androgenic alopecia,Horner syndrome,D,"D

Rationale: The 5-alpha reductase inhibitor is finasteride, which is used to treat benign prostatic hyperplasia (BPH) and androgenic alopecia (male pattern baldness). Finasteride works by blocking the conversion of testosterone to dihydrotestosterone, which is a potent stimulator of prostate growth and hair loss. The other options are not related to the use of 5-alpha reductase inhibitors.",True,model6
a64179018aade35ab589d3e6dc3bd2bdc06fd5cdfaaab633911e653dada3ff07,Internal_Medicine,"Question: Which condition is characterized by the presence of blood in the urine, often due to kidney inflammation, infection, or injury?
###Options:
A.  Nephrotic syndrome
B.  Hematuria
C.  Pyelonephritis
D.  Renal failure
E.  Glomerulonephritis

###Answer:",B,"Hematuria refers to the presence of blood in the urine, which can result from various causes like urinary tract infections, kidney stones, or kidney diseases.",Nephrotic syndrome,Hematuria,Pyelonephritis,Renal failure,Glomerulonephritis,B,"B

Rationale: Hematuria is a condition characterized by the presence of blood in the urine, often due to kidney inflammation, infection, or injury. It can be caused by a variety of factors, including kidney stones, urinary tract infections, and kidney disease. The other options are related to kidney disorders, but they are not specifically characterized by the presence of blood in the urine. Nephrotic syndrome is a group of symptoms that include proteinuria, edema, and lipiduria. Pyelonephritis is an infection of the kidneys. Renal failure refers to the inability of the kidneys to filter waste and excess fluids from the blood. Glomerulonephritis is inflammation of the glomeruli, the tiny blood vessels in the kidneys that filter waste and excess fluids from the blood.",True,model6
57b79c961de9686c945c8081cff2982a36f5e7cb5df9bbe277e7cd61efd4670e,Cardiology,"Question: A 48-year-old man presents with several months of increasing bilateral leg pain, particularly affecting the distal extremities, and he states that it feels as if he is walking on cotton wool. Examination shows him to be thin, with normal foot pulses, normal orthopaedic examination, decreased light touch and joint position sense distally, and absent ankle jerks. Which of the following is the diagnosis is likely to be?
###Options:
A.  Psychological
B.  Hyperviscosity syndrome
C.  Raynoud's phenomona
D.  Painful peripheral neuropathy
E.  Referred pain from the back

###Answer:",D,"The correct answer is D. Alcoholic peripheral neuropathy is often painful; the clue is likely to be in the general condition of the patient (thin, recent weight loss), along with the specific clinical findings. The neuropathy should be confirmed (by EMG), and then the full range of possible causes excluded.",Psychological,Hyperviscosity syndrome,Raynoud's phenomona,Painful peripheral neuropathy,Referred pain from the back,D,"D

Rationale: The patient's symptoms of bilateral leg pain, particularly affecting the distal extremities, and decreased light touch and joint position sense distally, suggest a peripheral neuropathy. The absence of ankle jerks further supports this diagnosis. The patient's description of feeling 'as if he is walking on cotton wool' suggests a loss of proprioception (position sense), which is consistent with a peripheral neuropathy. The diagnosis is likely to be a painful peripheral neuropathy, possibly due to diabetes, vitamin deficiencies, or other causes.",True,model6
269e90c45c58832335b6f265ff4c89142214a0ee2ca3c5741ab43e036971b5bf,Obstetrics_and_Gynecology,"Question: Pelvic inflammatory disease (PID) occurs in women because of which of the following characteristics of the fallopian tube?
###Options:
A.  (A)	It is a conduit from the peritoneal space to the uterine cavity.
B.  (B)	It is found in the utero-ovarian ligament.
C.  (C)	It has five separate parts.
D.  (D)	It is attached to the ipsilateral ovary by the mesosalpinx
E.  (E)	It is entirely extraperitoneal

###Answer:",A,"Fallopian tubes are a conduit from the peritoneal to the uterine cavity, which can also allow sperm or bacteria from the vagina through the uterus to the peritoneal cavity. Each tube is covered by peritoneum and consists of three layers: serosa, muscularis, and mucosa. They traverse the superior portion of the broad ligament attached by a mesentery (mesosalpinx). It has four distinct areas in its 8- to 12-cm length: the portion that runs through the uterine wall (interstitial or cornual portion), the portion immediately adjacent to the uterus (isthmic portion), the midportion of the tube (ampulla), and the distal portion containing the finger-like fimbriae that sweep the ovum into the infundibu-lum of the tube. The fimbriae are intraperitoneal. The tubal lumen becomes increasingly more complex as it approaches the ovary. In tubal reanastomoses, the greatest success is attained when isthmic-isthmic or isthmic-ampullary regions can be reapproximated. The longest of the fimbriae (the fimbriae ovarica) is attached to the ovary.",(A)	It is a conduit from the peritoneal space to the uterine cavity.,(B)	It is found in the utero-ovarian ligament.,(C)	It has five separate parts.,(D)	It is attached to the ipsilateral ovary by the mesosalpinx,(E)	It is entirely extraperitoneal,A,"A. It is a conduit from the peritoneal space to the uterine cavity.

Rationale: Pelvic inflammatory disease (PID) occurs in women because of the unique anatomy of the fallopian tube. The fallopian tube is a conduit from the peritoneal space to the uterine cavity, allowing bacteria to ascend from the vagina and cervix into the pelvic cavity, causing infection and inflammation of the upper genital tract. This is the primary reason why PID occurs in women.",True,model6
869977de3187fe6db7c3e5cb26858ffcfd51b5fe8f211f698b6cd00403291cf2,Internal_Medicine,"Question: Which endocrine disorder is characterized by excessive production of cortisol, leading to weight gain, high blood pressure, and muscle weakness?

###Options:
A.  Cushing's syndrome
B.  Addison's disease
C.  Hypoparathyroidism
D.  Hyperthyroidism
E.  Acromegaly

###Answer:",A,"Cushing's syndrome results from elevated cortisol levels, causing symptoms like central obesity, hypertension, diabetes, and osteoporosis.",Cushing's syndrome,Addison's disease,Hypoparathyroidism,Hyperthyroidism,Acromegaly,A,"A. Cushing's syndrome

Rationale: Cushing's syndrome is an endocrine disorder characterized by excessive production of cortisol, a hormone produced by the adrenal glands. This excess cortisol leads to a range of symptoms, including weight gain, particularly in the midsection of the body, high blood pressure, muscle weakness, and fat accumulation in the face, neck, and trunk. Other symptoms may include mood changes, insomnia, and changes in menstruation and fertility. The syndrome is typically caused by a benign tumor on the pituitary gland, adrenal gland, or elsewhere in the body that stimulates the overproduction of cortisol.",True,model6
4ae4363a6fbb3284034a04478e835856c61ff78f583a06b660e53ad255c8a428,General_Surgery,"Question: Regarding anticoagulation therapy for deep vein thrombosis (DVT) in post-operative patient all of the following are true except
###Options:
A.  Pneumatic compression stockings are effective in prophylaxis
B.  Heparin is an effective prophylaxis
C.  Aspirin is a superior agent than clexane
D.  Operation and immobility are risk factors
E.  Patients with antithrombin III deficiency are prone to thrombosis

###Answer:",C,"The reverse of the chosen answer is true. Also, Clexane acts more quickly and leaves the body quicker if there is a need to stop.",Pneumatic compression stockings are effective in prophylaxis,Heparin is an effective prophylaxis,Aspirin is a superior agent than clexane,Operation and immobility are risk factors,Patients with antithrombin III deficiency are prone to thrombosis,C,"C

Rationale: Aspirin is not a superior agent to clexane (enoxaparin) for DVT prophylaxis. In fact, aspirin is not a recommended agent for DVT prophylaxis in post-operative patients. Clexane, on the other hand, is a low molecular weight heparin that is commonly used for DVT prophylaxis. The other options are all true. Pneumatic compression stockings can be effective in preventing DVT, heparin is an effective prophylaxis, and patients with antithrombin III deficiency are prone to thrombosis.",True,model6
a37a3d786b36d5603785867cb5fa0a7ad8bf6884bcdda873d8625527d8aef1f9,Endocrinology,"Question: Which pituitary hormone triggers the male testes to generate sperm and in females,triggering follicular development every month?
###Options:
A.  Prolactin
B.  Human growth hormone
C.  Follicle stimulating hormone
D.  Luteinuzing hormone
E.  Adrenaline

###Answer:",C,The follicle stimulating hormone which is produced by the adenohypophysis is responsible for stimulating the generation of sperm from the testes in males and triggers the follicular development every month in females.,Prolactin,Human growth hormone,Follicle stimulating hormone,Luteinuzing hormone,Adrenaline,C,"C. Follicle stimulating hormone

Rationale: Follicle-stimulating hormone (FSH) is a hormone produced by the pituitary gland that plays a crucial role in the reproductive system. In males, FSH stimulates the testes to produce sperm. In females, FSH triggers the growth and maturation of follicles in the ovaries, which contain eggs. This process occurs every month as part of the menstrual cycle.",True,model6
fd2c71178c14cd2b34957159f07df59b3ea1840f596a21c4817529f9585649d8,Infectious_Disease,"Question: A 2-year-old boy is brought to the physician because of failure to thrive. He also has had loose, fatty, foul-smelling stoolsand a cough during the past 2 weeks. He is at the 30th percentile for height and 10th percentile for weight. Physicalexamination shows no other abnormalities. Laboratory studies show steatorrhea and a sweat chloride concentration of80 mmol/L. A chest x-ray shows hyperinflation. Sputum culture grows Haemophilus influenzae and Staphylococcusaureus. Secretion of which of the following substances is most likely to be decreased in this patient?
###Options:
A.  Bicarbonate
B.  Gastric acid
C.  Glucagon
D.  Insulin
E.  Intrinsic factor

###Answer:",A,"In cystic fibrosis, the CFTR dysfunction leads to impaired bicarbonate secretion in the pancreatic ducts, which results in thickening of pancreatic secretions, obstruction of the pancreatic ducts, and subsequent pancreatic insufficiency. This pancreatic insufficiency causes malabsorption of fats and fat-soluble vitamins, leading to the clinical manifestation of steatorrhea (fatty, foul-smelling stools).Therefore, the substance most likely to be decreased in this patient is:(A) BicarbonateDecreased bicarbonate secretion in the pancreatic ducts contributes to the pathophysiology of steatorrhea in cystic fibrosis.",Bicarbonate,Gastric acid,Glucagon,Insulin,Intrinsic factor,A,"A

Rationale: 
The patient's symptoms and laboratory results are consistent with cystic fibrosis (CF). In CF, there is a defect in the cystic fibrosis transmembrane conductance regulator (CFTR) protein, which is a chloride channel. This leads to a decrease in chloride secretion and an increase in sodium absorption in the respiratory and gastrointestinal tracts. As a result, there is an increase in the concentration of chloride in sweat, which is why the sweat chloride concentration is elevated in this patient. In the pancreas, the decrease in chloride secretion leads to a decrease in bicarbonate secretion, which impairs the digestion of fats and proteins, leading to steatorrhea and malabsorption.",True,model6
a3a06fcd31388030e9ae423542b305abb83b9fc63b06a4f625fe8a29d33cec1a,Endocrinology,"Question: Which hormone is primarily responsible in for the development of milk ducts and milk production in pregnant and lactating females:
###Options:
A.  Prolactin
B.  Oestrogen
C.  Testosterone
D.  Insulin
E.  Cortisol

###Answer:",A,Prolactin is secreted by the anterior pituitary gland and is responsible for the development of the mammary glands during pregnancy and promotes milk production after childbirth,Prolactin,Oestrogen,Testosterone,Insulin,Cortisol,A,"A
Rationale: Prolactin is the hormone primarily responsible for the development of milk ducts and milk production in pregnant and lactating females. It stimulates the growth and differentiation of mammary gland cells, leading to the formation of milk-producing alveoli. During pregnancy, prolactin levels increase, preparing the breast for lactation. After childbirth, prolactin levels surge, triggering milk production. Oestrogen, on the other hand, plays a role in the growth and differentiation of ductal tissue in the mammary gland, but it is not the primary hormone responsible for milk production.",True,model6
0111bb9d8842f840bcc6ee529c481f3c3bd67808982f953738695700e226775d,Obstetrics_and_Gynecology,"Question: A 24-year-old woman G2P0010 had a pregnancy complicated by abruptio placentae leading to fetal death at 38 weeks gestation. There was no etiology found after a diligent search. Which of the following statements is most accurate regarding this pregnancy?
###Options:
A.  With no etiology found, the risk of abruption in this current pregnancy is the same as any other pregnant patient
B.  Antenatal testing with biophysical profile should be considered starting at 34 to 35 weeks gestation
C.  Induction of labor should be considered at 37 to 38 weeks gestation.
D.  Weekly ultrasound examinations screening for retroplacental hemorrhage should be considered starting at 32 weeks gestation

###Answer:",C,"A history of abruption that is unexplained confers an increased risk of abruption with subsequent pregnancies. Antenatal testing does not predict acute events such as abruption. Rather, fetal testing such as biophysical profile is designed to identify chronic uteroplacental insufficiency such as caused by chronic hypertension, renal insufficiency, or maternal lupus. Ultrasound has poor ability to identify retroplacental clots or abruption. Induction at or slightly before the time of abruption with the fetal loss, if at term, is a reasonable approach to avoid repeat abruption.","With no etiology found, the risk of abruption in this current pregnancy is the same as any other pregnant patient",Antenatal testing with biophysical profile should be considered starting at 34 to 35 weeks gestation,Induction of labor should be considered at 37 to 38 weeks gestation.,Weekly ultrasound examinations screening for retroplacental hemorrhage should be considered starting at 32 weeks gestation,,B,"B

Rationale: 
Abruptio placentae is a serious complication of pregnancy. In the absence of an identifiable etiology, the risk of recurrence is increased. The American College of Obstetricians and Gynecologists (ACOG) recommends antenatal testing with biophysical profile starting at 34 to 35 weeks gestation in women with a history of abruptio placentae. This is to identify any potential fetal compromise and to guide timing of delivery. Induction of labor at 37 to 38 weeks gestation may be considered, but only after careful evaluation and discussion with the patient. There is no evidence to support weekly ultrasound examinations screening for retroplacental hemorrhage starting at 32 weeks gestation.",False,model6
