sample_id,specialty,question,answer,rationale,A,B,C,D,E,model_answer,model rationale,correct,model number
0d8b2ed26b58ac69e25a7ff2e3fb21be25afafcf1d4ad32d5c8ccf5f4b05bff3,Obstetrics_and_Gynecology,"Question: Which of the following is the most effective method for preventing mother-to-child transmission (PMTCT) of HIV in resource-limited settings?
###Options:
A.  Exclusive breastfeeding
B.  Cesarean section delivery
C.  Antiretroviral therapy (ART)
D.  Vaginal delivery with ART
E.  Placenta transmission

###Answer:",C,"ART during pregnancy, labor, and breastfeeding significantly reduces the risk of vertical HIV transmission.",Exclusive breastfeeding,Cesarean section delivery,Antiretroviral therapy (ART),Vaginal delivery with ART,Placenta transmission,C,"C. Antiretroviral therapy (ART)

Rationale: 
Antiretroviral therapy (ART) is the most effective method for preventing mother-to-child transmission (PMTCT) of HIV in resource-limited settings. According to the World Health Organization (WHO), ART can reduce the risk of mother-to-child transmission of HIV to less than 2%. ART is recommended for all pregnant women with HIV, regardless of their CD4 count or clinical stage. This approach has been shown to be effective in reducing mother-to-child transmission of HIV and improving maternal and child health outcomes.",True,model6
1128ea2202127603011e3da0e8101f276439df5dac84e97093dc5e38dbc471a5,Cardiology,"Question: What is the most common cause of heart failure with preserved ejection fraction (HFpEF)?
###Options:
A.  Ischemic heart disease
B.  Hypertension
C.  Valvular heart disease
D.  Dilated cardiomyopathy
E.  Hypotension

###Answer:",B,"Hypertension is the most common cause of HFpEF, leading to left ventricular hypertrophy and diastolic dysfunction, resulting in heart failure symptoms despite preserved ejection fraction.",Ischemic heart disease,Hypertension,Valvular heart disease,Dilated cardiomyopathy,Hypotension,B,"B
Rationale: Heart failure with preserved ejection fraction (HFpEF) is a type of heart failure where the left ventricle is able to contract normally, but the heart muscle is stiff and has trouble relaxing, leading to decreased filling and increased pressures in the ventricles. Hypertension is the most common cause of HFpEF, as it can lead to left ventricular hypertrophy and fibrosis, which can impair diastolic function and lead to HFpEF.",True,model6
16580021f49687d63cfa3cf35cf3c3f101b7ecc47ded0e0f7e17b38519db86d6,Hematology,"Question: An 18year old comes to the hospital with complaints of severe chest pain and body weakness. This is her 4th visit with such complaints due to her sickle cell disease. What medication can be used to reduce the number of sickle cell crisis?
###Options:
A.  Folate supplementation
B.  Hydroxyurea
C.  Multivitamins
D.  Pneumococcal vaccine
E.  Prophylactic penicillin

###Answer:",B,"- Hydroxyurea is a medication commonly used in the management of sickle cell disease. It works by increasing the production of fetal hemoglobin (HbF), which inhibits the polymerization of sickle hemoglobin, thus reducing the frequency of sickle cell crises, including pain crises.- Folate supplementation (option a) can be beneficial for individuals with sickle cell disease to help with red blood cell production, but it is not primarily used to reduce the frequency of sickle cell crises.- Multivitamins (option c) may be recommended as part of the overall management of sickle cell disease to ensure adequate nutrition, but they are not specifically targeted at reducing sickle cell crises.- Pneumococcal vaccine (option d) and prophylactic penicillin (option e) are important for preventing infections in individuals with sickle cell disease, particularly as they are at increased risk of infections due to functional asplenia. However, they do not directly reduce the number of sickle cell crises.  Therefore, the most appropriate choice to reduce the number of sickle cell crises is hydroxyurea.",Folate supplementation,Hydroxyurea,Multivitamins,Pneumococcal vaccine,Prophylactic penicillin,B,"B

Rationale: Hydroxyurea is a medication that has been shown to reduce the frequency of sickle cell crises, hospitalizations, and transfusions in patients with sickle cell disease. It increases the production of fetal hemoglobin, which can help to reduce the sickling of red blood cells. It is often used in patients with severe sickle cell disease, particularly those who have frequent crises or are at risk for complications such as stroke. Folate supplementation is important in patients with sickle cell disease, but it does not reduce the frequency of crises. Multivitamins are also important for overall health, but they do not have a specific role in reducing sickle cell crises. Pneumococcal vaccine is important for preventing infections, but it does not reduce the frequency of crises. Prophylactic penicillin is used to prevent infections, particularly in children with sickle cell disease, but it does not reduce the frequency of crises.",True,model6
179cd4d1860f51a41262a8ae73e276cbfb06592c1f5948a5dab151ea81dd2837,Infectious_Disease,"Question: Three weeks after a meal at a fast food cafe, a 21-year-old man develops malaise, fatigue, and loss of appetite. He notes passing dark urine. On examination, he has scleral icterus and right upper quadrant tenderness. Lab studies show serum AST of 62 U/L and ALT of 58 U/L. The total bilirubin concentration is 3.9 mg/dL, and the direct bilirubin concentration is 2.8 mg/dL. His symptoms abate over the next 3 weeks. On returning, he finds that it has been closed by the city's health department. Which of the following serologic test results is most likely to be positive in this patient?
###Options:
A.  Anti-HBs
B.  IgM anti-HDV
C.  Anti-HCV
D.  IgM anti-HAV
E.  Anti-HBc

###Answer:",D,"This question must be answered in two parts. Firstly, the questions requires you to work out the cause of this gentleman's symptoms. The background in this history, alongside the non-specific symptoms suggest that this is a hepatitis contracted from oro-faecal route. Deranged LFTs confirm this suspicion but are not useful here as they do not suggest one type of hepatitis over another. This question then requires you to know that hepatitis A can be tested by investigating for IgM anti-HAV. Therefore the answer is D.",Anti-HBs,IgM anti-HDV,Anti-HCV,IgM anti-HAV,Anti-HBc,D,"D.  IgM anti-HAV

Rationale: The patient's symptoms and laboratory findings are consistent with acute hepatitis. The history of a recent meal at a fast food cafe that was closed by the health department suggests a food-borne outbreak. The most likely diagnosis is acute hepatitis A, which is commonly transmitted through contaminated food and water. The presence of IgM anti-HAV antibody is diagnostic of acute hepatitis A.",True,model6
19e57a5aa38be0e591040eaf9d7d16b9e6f3b40cdd070bd079deb7a7266c3e64,Gastroenterology,"Question: Diagnostic Test with the best sensitivity and specificity for chronic pancreatitis
###Options:
A.  MRCP
B.  Endoscopic Ultrasound
C.  Secretin Stimulation Test
D.  Lipase
E.  none of the above

###Answer:",C,"The Secretin Stimulation Test is the best diagnostic test for chronic pancreatitis because it has high sensitivity and specificity. This test involves injecting secretin, a hormone that stimulates the pancreas, and measuring the pancreatic secretions. In chronic pancreatitis, the pancreas does not respond properly to secretin, leading to abnormal secretions. This test can accurately diagnose chronic pancreatitis by detecting these abnormalities. MRCP and Endoscopic Ultrasound can also be used to visualize the pancreas, but they are not as specific for chronic pancreatitis. Lipase is an enzyme that can be elevated in pancreatitis, but it is not specific to chronic pancreatitis and can be elevated in other conditions as well.",MRCP,Endoscopic Ultrasound,Secretin Stimulation Test,Lipase,none of the above,B,"B

Rationale: Endoscopic ultrasound (EUS) is considered the most sensitive and specific test for chronic pancreatitis. It can detect early changes in the pancreatic parenchyma and ductal system, including calcifications, fibrosis, and ductal irregularities. EUS has a sensitivity of 80-90% and a specificity of 90-95% for chronic pancreatitis. It is also useful for evaluating pancreatic masses and guiding fine-needle aspiration biopsy. MRCP is also a useful test, but it has a lower sensitivity and specificity compared to EUS. Secretin stimulation test is a functional test that measures pancreatic exocrine function, but it is not as sensitive or specific as EUS. Lipase is an enzyme that is elevated in acute pancreatitis, but it is not a diagnostic test for chronic pancreatitis.",False,model6
1b817ce07a732ea8237a6ef78650312add5f9ecc2fda1f39b8ca9e9d86b67ad6,Endocrinology,"Question: Which of the following hormones is primarily responsible for triggering ovulation in females during the menstrual cycle:
###Options:
A.  Follicle stimulating hormone(FSH)
B.  Luteinizing hormone
C.  Progesterone
D.  Oestrogen
E.  Testosterone

###Answer:",B,Luteinizing hormone is responsible for triggering ovulation in menstrual cycle,Follicle stimulating hormone(FSH),Luteinizing hormone,Progesterone,Oestrogen,Testosterone,B,"B.  Luteinizing hormone

Rationale: 
Luteinizing hormone (LH) is the primary hormone responsible for triggering ovulation in females during the menstrual cycle. LH is released from the pituitary gland and stimulates the dominant follicle to release the ovum from the ovary. The surge in LH levels typically occurs around day 14 of a 28-day menstrual cycle and is often referred to as the LH surge. This surge in LH triggers ovulation, which usually occurs 24-48 hours after the peak LH levels.",True,model6
1c02706a09bdce2585ff2a0993cb5796b17aa49deccef2bffc2dd658494afc9d,Hematology,"Question: Among the following patients, who is most susceptible to adverse effects associated with iron deficiency anemia?
###Options:
A.  An elderly widow living alone
B.  A 10-month-old with a diet of cows milk
C.  A postmenopausal woman
D.  A 14-year-old with heavy periods
E.  A breast-fed one-month-old infant

###Answer:",B,"Infants who consume cow's milk are at the greatest risk of developing iron deficiency anemia, which can negatively impact growth and development. Research on iron therapy in populations at high risk has demonstrated its significant effect on development. Postmenopausal women typically do not face a high risk of anemia. However, elderly individuals, due to inadequate diet, may be at increased risk. To mitigate the incidence of iron deficiency anemia, breastfeeding supplemented with iron-fortified supplements starting at 4 to 6 months, as well as feeding infants iron-fortified formula, can be effective strategies.",An elderly widow living alone,A 10-month-old with a diet of cows milk,A postmenopausal woman,A 14-year-old with heavy periods,A breast-fed one-month-old infant,A,"A. An elderly widow living alone

Rationale: Iron deficiency anemia is more common in the elderly population, particularly those who live alone and have a poor diet. This is because iron absorption decreases with age, and the elderly may have a lower intake of iron-rich foods. Additionally, the elderly may have underlying chronic diseases that can lead to anemia, such as gastrointestinal bleeding or chronic kidney disease. In this scenario, the elderly widow living alone is more susceptible to adverse effects associated with iron deficiency anemia due to her age, potential poor diet, and possible underlying chronic diseases.",False,model6
1c07fc7c414aff01202056cbc83b5d5a5d13ddb008cb8f87d6192d1ec257c3fd,Obstetrics_and_Gynecology,"Question: You are caring for a 21-year-old woman complaining of pelvic She reports a gradual onset of bilateral pain associated with fever, vaginal discharge, and mild dysuria. Her pelvic examination demonstrates uterine, adnexal, and cervical motion tenderness. What is the most likely cause of the pain?
###Options:
A.  Pelvic inflammatory disease
B.  ectopic pregnancy
C.  ovarian cyst
D.  uterine leiyomyoma
E.  appendicitis

###Answer:",A,"Pelvic inflammatory disease is classically described as lower abdominal pain that is gradual in onset and bilateral. Fever, vaginal discharge, dysuria, and occasionally abnormal vaginal bleeding may be associated symptoms. The minimal diagnostic criteria include uterine, adnexal, or cervical motion tenderness. Treatment should provide coverage for likely etiologic agents (N. gonorrhoeae, C. trachomatis, anaerobes, and enteric gram-negative rods).",Pelvic inflammatory disease,ectopic pregnancy,ovarian cyst,uterine leiyomyoma,appendicitis,A,"A

Rationale: 
The patient's symptoms of bilateral pelvic pain, fever, vaginal discharge, and tenderness on pelvic examination are consistent with pelvic inflammatory disease (PID). PID is an infection of the upper genital tract, typically caused by Chlamydia trachomatis or Neisseria gonorrhoeae. The patient's symptoms, particularly the cervical motion tenderness, are consistent with this diagnosis. While ectopic pregnancy (Option B) may also cause pelvic pain, the patient's symptoms do not suggest an acute abdomen or peritoneal signs, which are more typical of ectopic pregnancy. Ovarian cyst (Option C) would not typically cause fever, vaginal discharge, or cervical motion tenderness. Uterine leiomyoma (Option D) is a benign tumor that would not cause these symptoms. Appendicitis (Option E) would typically cause right lower quadrant pain, not bilateral pelvic pain.",True,model6
1d7f0b3a2fd8677eb495987ed2d775237c0d50f9a779a2a2592cd47c605d08db,Pediatrics,"Question: What is the most common cause of acute respiratory distress syndrome (ARDS) in African children?

###Options:
A.  Malaria
B.  Tuberculosis
C.  Pneumonia
D.  HIV/AIDS
E.  Sickle cell disease

###Answer:",A,Malaria is a leading cause of ARDS in African children due to its high prevalence and potential for severe respiratory complications.,Malaria,Tuberculosis,Pneumonia,HIV/AIDS,Sickle cell disease,A,"A.  Malaria

Rationale: Acute respiratory distress syndrome (ARDS) is a common complication of severe malaria, particularly in children in Africa. According to the World Health Organization (WHO), malaria is the leading cause of ARDS in African children. Severe malaria can cause ARDS through various mechanisms, including parasite sequestration in the lungs, inflammation, and cytokine release.",True,model6
1f185b2e0a484ba3da53172178bf0d0b8a74b3a46939ae31bd113e2b1c4ad3bd,Pediatrics,"Question: The following conditions are major causes of under-five deaths in developing countries:




###Options:
A.  Malignancies, malaria, measles
B.  Home accidents, malnutrition, child abuse
C.  Malnutrition, diarrhoea, measles
D.  Child abuse, HIV/AIDS, diarrhoea
E.  All of the above

###Answer:",C,"Major causes of under-five deaths in developing countries include:
-Malnutrition 
-Diarrhea
-Measles 
-Malaria
-Pneumonia
-Measles
-Meningitis","Malignancies, malaria, measles","Home accidents, malnutrition, child abuse","Malnutrition, diarrhoea, measles","Child abuse, HIV/AIDS, diarrhoea",All of the above,C,"C.  Malnutrition, diarrhoea, measles

Rationale: In developing countries, under-five mortality is a major public health concern. The leading causes of under-five deaths are malnutrition, diarrhea, and measles. Malnutrition is a significant underlying factor in many deaths, as it impairs the immune system and increases the risk of death from infectious diseases. Diarrheal diseases are another leading cause, often due to poor sanitation and hygiene. Measles is a vaccine-preventable disease that can be deadly, especially in malnourished children.",True,model6
1f5597bac4cce56bb91e0fb883959f7da90f411d532a7cfff43c87e13cad53a5,Internal_Medicine,"Question: A 50-year-old man with a history of alcohol addiction visits your clinic complaining of chronic abdominal pain. His face seems to show signs of jaundice and he hasnt been able to keep food down for several days. His wife, who came with him, also discloses that the patient's BMIs has been below 18 for the last two years. What is the most probable diagnosis for this patient?
###Options:
A.  Somatic symptom disorder
B.  Acute cholecystitis
C.  Acute hepatitis
D.  Alcoholic liver disease
E.  Peptic ulcer disease

###Answer:",D,"Given the patient's history of alcohol addiction, the signs of malnutrition (low BMI, inability to digest food), and the presence of jaundice (a common sign of liver disease), the diagnosis of alcoholic liver disease is most probable. Alcoholic liver disease includes a broad spectrum of disease severity and manifestations, ranging from fatty liver to alcoholic hepatitis to cirrhosis.",Somatic symptom disorder,Acute cholecystitis,Acute hepatitis,Alcoholic liver disease,Peptic ulcer disease,D,"D. Alcoholic liver disease

Rationale: The patient's history of chronic alcohol abuse, signs of jaundice, and abdominal pain are indicative of liver disease. The patient's low BMI and history of not being able to keep food down for several days also suggest malnutrition, which is a common complication of liver disease. The most probable diagnosis in this scenario is alcoholic liver disease.",True,model6
1fd5588b59662fb630f705d8961e0934dbfee8b9ebb091b6a8ed64b3b97b7c42,Obstetrics_and_Gynecology,"Question: Lactational amenorrhea is useful as a method of contraception under the following conditions except? 
###Options:
A.  Infant nurses more than every 6 hours at night
B.  The infant is not supplemented with formula
C.  3 months post natal
D.  exclusive breastfeeding
E.  Infant nurses less than every 6 hours at night

###Answer:",E,"Lactational amenorrhoea is an effective method of contraception. Individuals must breast feed exclusively, feeding every 4 hours in the day and 6 hours at night. When individuals have their first menstrual period, reach 6 months old and their infant feeds less often this method is no longer effective",Infant nurses more than every 6 hours at night,The infant is not supplemented with formula,3 months post natal,exclusive breastfeeding,Infant nurses less than every 6 hours at night,E,"E
Rationale: Lactational amenorrhea is useful as a method of contraception under the following conditions: 
1.  The mother is exclusively breastfeeding (i.e., the baby is not supplemented with formula or other foods).
2.  The baby is less than 6 months old.
3.  The mother is amenorrheic (has not resumed menstruating).

Breastfeeding inhibits the production of gonadotropin-releasing hormone (GnRH), which in turn inhibits the production of follicle-stimulating hormone (FSH) and luteinizing hormone (LH). As a result, ovulation does not occur, and the mother is less likely to become pregnant. This method is about 98% effective during the first 6 months postpartum, but its effectiveness decreases after that.",True,model6
21a62311e09003e8ec27550ffe962f9d657565c784eda7e3da2add664ea6c28e,Neurology,"Question: Which of the following is the most common cause of severe bacterial infection in children in sub-Saharan Africa?
###Options:
A.  Neisseria meningitidis
B.  Streptococcus pneumoniae
C.  Haemophilus influenzae type b
D.  Staphylococcus aureus
E.  Escherichia coli

###Answer:",A,"Several factors contribute to the high incidence of meningococcal meningitis in sub-Saharan Africa. These include overcrowding, limited access to healthcare facilities, and the presence of specific strains of Neisseria meningitidis, such as serogroup A. These factors create an environment conducive to the spread of the bacteria and the occurrence of epidemics.",Neisseria meningitidis,Streptococcus pneumoniae,Haemophilus influenzae type b,Staphylococcus aureus,Escherichia coli,B,"B

Rationale: Streptococcus pneumoniae is a leading cause of severe bacterial infections, including pneumonia, meningitis, and sepsis, in children in sub-Saharan Africa. It is estimated that S. pneumoniae causes over 1 million deaths annually in children under the age of 5 worldwide, with the majority of these deaths occurring in Africa. The other options are also important causes of bacterial infections, but S. pneumoniae is the most common cause of severe infections in this region.",False,model6
