sample_id,specialty,question,answer,rationale,A,B,C,D,E,model_answer,model rationale,correct,model number
0d8b2ed26b58ac69e25a7ff2e3fb21be25afafcf1d4ad32d5c8ccf5f4b05bff3,Obstetrics_and_Gynecology,"Question: Which of the following is the most effective method for preventing mother-to-child transmission (PMTCT) of HIV in resource-limited settings?
###Options:
A.  Exclusive breastfeeding
B.  Cesarean section delivery
C.  Antiretroviral therapy (ART)
D.  Vaginal delivery with ART
E.  Placenta transmission

###Answer:",C,"ART during pregnancy, labor, and breastfeeding significantly reduces the risk of vertical HIV transmission.",Exclusive breastfeeding,Cesarean section delivery,Antiretroviral therapy (ART),Vaginal delivery with ART,Placenta transmission,C,"###Answer: C. Antiretroviral therapy (ART)

###Rationale:
Antiretroviral therapy (ART) is the most effective method for preventing mother-to-child transmission (PMTCT) of HIV in resource-limited settings. ART can significantly reduce the viral load in the mother's blood, thus decreasing the risk of transmission to the infant during pregnancy, childbirth, and breastfeeding. While methods like Cesarean section delivery and exclusive breastfeeding can also contribute to reducing the risk of transmission, they are not as effective as ART in resource-limited settings where comprehensive measures are vital. Vaginal delivery with ART can also reduce transmission but is not as effective alone as the comprehensive use of ART. Placenta transmission is a route of transmission, not a method of prevention. Therefore, ART is the best option for PMTCT.",True,model3
1128ea2202127603011e3da0e8101f276439df5dac84e97093dc5e38dbc471a5,Cardiology,"Question: What is the most common cause of heart failure with preserved ejection fraction (HFpEF)?
###Options:
A.  Ischemic heart disease
B.  Hypertension
C.  Valvular heart disease
D.  Dilated cardiomyopathy
E.  Hypotension

###Answer:",B,"Hypertension is the most common cause of HFpEF, leading to left ventricular hypertrophy and diastolic dysfunction, resulting in heart failure symptoms despite preserved ejection fraction.",Ischemic heart disease,Hypertension,Valvular heart disease,Dilated cardiomyopathy,Hypotension,B,"B. Hypertension

###Rationale:
Hypertension is the most common cause of heart failure with preserved ejection fraction (HFpEF). In HFpEF, the heart muscle contracts normally, but the ventricles do not relax as they should during ventricular filling (diastole). Chronic hypertension leads to left ventricular hypertrophy, which results in a stiffening of the ventricular walls and impaired relaxation, ultimately leading to heart failure symptoms despite a preserved ejection fraction. Other factors such as ischemic heart disease and valvular heart disease can also contribute to HFpEF but are less common as primary causes compared to hypertension.",True,model3
16580021f49687d63cfa3cf35cf3c3f101b7ecc47ded0e0f7e17b38519db86d6,Hematology,"Question: An 18year old comes to the hospital with complaints of severe chest pain and body weakness. This is her 4th visit with such complaints due to her sickle cell disease. What medication can be used to reduce the number of sickle cell crisis?
###Options:
A.  Folate supplementation
B.  Hydroxyurea
C.  Multivitamins
D.  Pneumococcal vaccine
E.  Prophylactic penicillin

###Answer:",B,"- Hydroxyurea is a medication commonly used in the management of sickle cell disease. It works by increasing the production of fetal hemoglobin (HbF), which inhibits the polymerization of sickle hemoglobin, thus reducing the frequency of sickle cell crises, including pain crises.- Folate supplementation (option a) can be beneficial for individuals with sickle cell disease to help with red blood cell production, but it is not primarily used to reduce the frequency of sickle cell crises.- Multivitamins (option c) may be recommended as part of the overall management of sickle cell disease to ensure adequate nutrition, but they are not specifically targeted at reducing sickle cell crises.- Pneumococcal vaccine (option d) and prophylactic penicillin (option e) are important for preventing infections in individuals with sickle cell disease, particularly as they are at increased risk of infections due to functional asplenia. However, they do not directly reduce the number of sickle cell crises.  Therefore, the most appropriate choice to reduce the number of sickle cell crises is hydroxyurea.",Folate supplementation,Hydroxyurea,Multivitamins,Pneumococcal vaccine,Prophylactic penicillin,B,"###Answer: B. Hydroxyurea

###Rationale:
Hydroxyurea is a medication that has been shown to reduce the frequency of sickle cell crises by increasing the production of fetal hemoglobin (HbF). Fetal hemoglobin can interfere with the sickling process of red blood cells, thereby reducing the number of painful episodes and other complications associated with sickle cell disease. While folate supplementation, multivitamins, pneumococcal vaccine, and prophylactic penicillin are all important components of the overall care of patients with sickle cell disease, they do not specifically reduce the number of sickle cell crises.",True,model3
179cd4d1860f51a41262a8ae73e276cbfb06592c1f5948a5dab151ea81dd2837,Infectious_Disease,"Question: Three weeks after a meal at a fast food cafe, a 21-year-old man develops malaise, fatigue, and loss of appetite. He notes passing dark urine. On examination, he has scleral icterus and right upper quadrant tenderness. Lab studies show serum AST of 62 U/L and ALT of 58 U/L. The total bilirubin concentration is 3.9 mg/dL, and the direct bilirubin concentration is 2.8 mg/dL. His symptoms abate over the next 3 weeks. On returning, he finds that it has been closed by the city's health department. Which of the following serologic test results is most likely to be positive in this patient?
###Options:
A.  Anti-HBs
B.  IgM anti-HDV
C.  Anti-HCV
D.  IgM anti-HAV
E.  Anti-HBc

###Answer:",D,"This question must be answered in two parts. Firstly, the questions requires you to work out the cause of this gentleman's symptoms. The background in this history, alongside the non-specific symptoms suggest that this is a hepatitis contracted from oro-faecal route. Deranged LFTs confirm this suspicion but are not useful here as they do not suggest one type of hepatitis over another. This question then requires you to know that hepatitis A can be tested by investigating for IgM anti-HAV. Therefore the answer is D.",Anti-HBs,IgM anti-HDV,Anti-HCV,IgM anti-HAV,Anti-HBc,D,"D. IgM anti-HAV

### Rationale:
The presentation of malaise, fatigue, loss of appetite, dark urine, scleral icterus, and right upper quadrant tenderness are indicative of acute hepatitis. Given the history of a recent meal at a fast food cafe and the subsequent closure of the establishment by the health department, there is a suggestion of a food-borne illness. Hepatitis A virus (HAV) is commonly transmitted through the ingestion of contaminated food or water. 

The elevated AST and ALT levels, along with increased total and direct bilirubin concentrations, support the diagnosis of acute hepatitis. The fact that his symptoms abated over the next three weeks also aligns with the typical course of acute hepatitis A, which often resolves on its own.

The most commonly positive serologic marker in acute hepatitis A is IgM anti-HAV, which indicates a recent infection with the virus.",True,model3
19e57a5aa38be0e591040eaf9d7d16b9e6f3b40cdd070bd079deb7a7266c3e64,Gastroenterology,"Question: Diagnostic Test with the best sensitivity and specificity for chronic pancreatitis
###Options:
A.  MRCP
B.  Endoscopic Ultrasound
C.  Secretin Stimulation Test
D.  Lipase
E.  none of the above

###Answer:",C,"The Secretin Stimulation Test is the best diagnostic test for chronic pancreatitis because it has high sensitivity and specificity. This test involves injecting secretin, a hormone that stimulates the pancreas, and measuring the pancreatic secretions. In chronic pancreatitis, the pancreas does not respond properly to secretin, leading to abnormal secretions. This test can accurately diagnose chronic pancreatitis by detecting these abnormalities. MRCP and Endoscopic Ultrasound can also be used to visualize the pancreas, but they are not as specific for chronic pancreatitis. Lipase is an enzyme that can be elevated in pancreatitis, but it is not specific to chronic pancreatitis and can be elevated in other conditions as well.",MRCP,Endoscopic Ultrasound,Secretin Stimulation Test,Lipase,none of the above,B,"B. Endoscopic Ultrasound

###Rationale:
Endoscopic Ultrasound (EUS) is considered the diagnostic test with the best sensitivity and specificity for chronic pancreatitis. EUS allows for detailed imaging of the pancreatic ducts as well as the parenchyma, identifying early changes associated with chronic pancreatitis that might not be apparent on other imaging modalities. MRCP (Magnetic Resonance Cholangiopancreatography) and the Secretin Stimulation Test also play roles in diagnosing chronic pancreatitis, but EUS is generally superior in terms of sensitivity and specificity. Lipase levels can be elevated in acute pancreatitis but are often normal in chronic cases, making it less useful for this purpose.",False,model3
1b817ce07a732ea8237a6ef78650312add5f9ecc2fda1f39b8ca9e9d86b67ad6,Endocrinology,"Question: Which of the following hormones is primarily responsible for triggering ovulation in females during the menstrual cycle:
###Options:
A.  Follicle stimulating hormone(FSH)
B.  Luteinizing hormone
C.  Progesterone
D.  Oestrogen
E.  Testosterone

###Answer:",B,Luteinizing hormone is responsible for triggering ovulation in menstrual cycle,Follicle stimulating hormone(FSH),Luteinizing hormone,Progesterone,Oestrogen,Testosterone,B,"B. Luteinizing hormone

###Rationale:
Luteinizing hormone (LH) is primarily responsible for triggering ovulation in females during the menstrual cycle. LH surge, which is a rapid increase in its levels, causes the dominant follicle in the ovary to release a mature egg. This process usually occurs around the middle of the menstrual cycle, approximately 14 days before the start of the next period. While Follicle Stimulating Hormone (FSH), progesterone, oestrogen, and testosterone each have important roles in the reproductive system, it is the LH surge that directly initiates ovulation.",True,model3
1c02706a09bdce2585ff2a0993cb5796b17aa49deccef2bffc2dd658494afc9d,Hematology,"Question: Among the following patients, who is most susceptible to adverse effects associated with iron deficiency anemia?
###Options:
A.  An elderly widow living alone
B.  A 10-month-old with a diet of cows milk
C.  A postmenopausal woman
D.  A 14-year-old with heavy periods
E.  A breast-fed one-month-old infant

###Answer:",B,"Infants who consume cow's milk are at the greatest risk of developing iron deficiency anemia, which can negatively impact growth and development. Research on iron therapy in populations at high risk has demonstrated its significant effect on development. Postmenopausal women typically do not face a high risk of anemia. However, elderly individuals, due to inadequate diet, may be at increased risk. To mitigate the incidence of iron deficiency anemia, breastfeeding supplemented with iron-fortified supplements starting at 4 to 6 months, as well as feeding infants iron-fortified formula, can be effective strategies.",An elderly widow living alone,A 10-month-old with a diet of cows milk,A postmenopausal woman,A 14-year-old with heavy periods,A breast-fed one-month-old infant,B,"B. A 10-month-old with a diet of cows milk

###Rationale:
Iron deficiency anemia is commonly seen in infants and toddlers who consume cow's milk, especially in large amounts. Cow's milk has low iron content and can also interfere with the absorption of iron from other sources. Additionally, it can cause intestinal micro-bleeding in infants, leading to further iron loss. While heavy periods in a teenager (Option D) can also lead to iron deficiency, a 10-month-old on cow's milk is at a greater risk due to dietary deficiencies and possible intestinal blood loss, making this population particularly susceptible to the adverse effects of iron deficiency anemia.",True,model3
1c07fc7c414aff01202056cbc83b5d5a5d13ddb008cb8f87d6192d1ec257c3fd,Obstetrics_and_Gynecology,"Question: You are caring for a 21-year-old woman complaining of pelvic She reports a gradual onset of bilateral pain associated with fever, vaginal discharge, and mild dysuria. Her pelvic examination demonstrates uterine, adnexal, and cervical motion tenderness. What is the most likely cause of the pain?
###Options:
A.  Pelvic inflammatory disease
B.  ectopic pregnancy
C.  ovarian cyst
D.  uterine leiyomyoma
E.  appendicitis

###Answer:",A,"Pelvic inflammatory disease is classically described as lower abdominal pain that is gradual in onset and bilateral. Fever, vaginal discharge, dysuria, and occasionally abnormal vaginal bleeding may be associated symptoms. The minimal diagnostic criteria include uterine, adnexal, or cervical motion tenderness. Treatment should provide coverage for likely etiologic agents (N. gonorrhoeae, C. trachomatis, anaerobes, and enteric gram-negative rods).",Pelvic inflammatory disease,ectopic pregnancy,ovarian cyst,uterine leiyomyoma,appendicitis,A,"###Answer: 
A. Pelvic inflammatory disease

###Rationale: 
The patient's presentation is consistent with pelvic inflammatory disease (PID). The gradual onset of bilateral pelvic pain, fever, vaginal discharge, and mild dysuria are typical symptoms. Additionally, the pelvic examination findings of uterine, adnexal, and cervical motion tenderness are classic signs of PID, which is an infection of the upper genital tract often caused by sexually transmitted infections such as Chlamydia trachomatis or Neisseria gonorrhoeae. The other options do not account for the combination of her symptoms as accurately:

- B. Ectopic pregnancy often presents with unilateral pain and may have acute onset with associated signs of pregnancy like missed periods.
- C. Ovarian cysts can cause pelvic pain but usually do not present with fever and widespread tenderness on pelvic examination.
- D. Uterine leiomyomas (fibroids) can cause pelvic pain and other symptoms like heavy menstrual bleeding but do not typically present with fever, discharge, or severe tenderness.
- E. Appendicitis typically presents with right lower quadrant pain, anorexia, nausea, and vomiting but not bilateral pelvic pain, vaginal discharge, or cervical motion tenderness.",True,model3
1d7f0b3a2fd8677eb495987ed2d775237c0d50f9a779a2a2592cd47c605d08db,Pediatrics,"Question: What is the most common cause of acute respiratory distress syndrome (ARDS) in African children?

###Options:
A.  Malaria
B.  Tuberculosis
C.  Pneumonia
D.  HIV/AIDS
E.  Sickle cell disease

###Answer:",A,Malaria is a leading cause of ARDS in African children due to its high prevalence and potential for severe respiratory complications.,Malaria,Tuberculosis,Pneumonia,HIV/AIDS,Sickle cell disease,C,"###Answer: C. Pneumonia

###Rationale:
Pneumonia is one of the leading causes of ARDS in children globally, and this is particularly true in Africa. Infections such as pneumonia can lead to severe inflammation and fluid buildup in the lungs, which are hallmark features of ARDS. While malaria, tuberculosis, HIV/AIDS, and sickle cell disease are significant health issues in African children, they are not the most common direct causes of ARDS compared to pneumonia.",False,model3
1f185b2e0a484ba3da53172178bf0d0b8a74b3a46939ae31bd113e2b1c4ad3bd,Pediatrics,"Question: The following conditions are major causes of under-five deaths in developing countries:




###Options:
A.  Malignancies, malaria, measles
B.  Home accidents, malnutrition, child abuse
C.  Malnutrition, diarrhoea, measles
D.  Child abuse, HIV/AIDS, diarrhoea
E.  All of the above

###Answer:",C,"Major causes of under-five deaths in developing countries include:
-Malnutrition 
-Diarrhea
-Measles 
-Malaria
-Pneumonia
-Measles
-Meningitis","Malignancies, malaria, measles","Home accidents, malnutrition, child abuse","Malnutrition, diarrhoea, measles","Child abuse, HIV/AIDS, diarrhoea",All of the above,C,"###Answer: C. Malnutrition, diarrhoea, measles

###Rationale:
The major causes of under-five deaths in developing countries often include preventable or treatable conditions, typically exacerbated by poor access to healthcare and inadequate living conditions. Malnutrition severely weakens the immune systems of young children, making them more susceptible to infectious diseases. Diarrhoea is a leading cause of death due to dehydration and is often linked to poor sanitation and contaminated water. Measles, although preventable by vaccination, continues to be a significant cause of mortality in areas where vaccine coverage is low. Therefore, option C accurately reflects the common and critical contributors to under-five mortality in developing regions.",True,model3
1f5597bac4cce56bb91e0fb883959f7da90f411d532a7cfff43c87e13cad53a5,Internal_Medicine,"Question: A 50-year-old man with a history of alcohol addiction visits your clinic complaining of chronic abdominal pain. His face seems to show signs of jaundice and he hasnt been able to keep food down for several days. His wife, who came with him, also discloses that the patient's BMIs has been below 18 for the last two years. What is the most probable diagnosis for this patient?
###Options:
A.  Somatic symptom disorder
B.  Acute cholecystitis
C.  Acute hepatitis
D.  Alcoholic liver disease
E.  Peptic ulcer disease

###Answer:",D,"Given the patient's history of alcohol addiction, the signs of malnutrition (low BMI, inability to digest food), and the presence of jaundice (a common sign of liver disease), the diagnosis of alcoholic liver disease is most probable. Alcoholic liver disease includes a broad spectrum of disease severity and manifestations, ranging from fatty liver to alcoholic hepatitis to cirrhosis.",Somatic symptom disorder,Acute cholecystitis,Acute hepatitis,Alcoholic liver disease,Peptic ulcer disease,D,"###Answer: D. Alcoholic liver disease

###Rationale: The patient's history of alcohol addiction, signs of jaundice, chronic abdominal pain, inability to keep food down, and low BMI are all indicative of alcoholic liver disease. Alcoholic liver disease is a condition caused by excessive alcohol intake that results in liver damage, and it commonly presents with symptoms such as jaundice, abdominal pain, and malnutrition. Other options like acute cholecystitis, acute hepatitis, and peptic ulcer disease, while they may share some overlapping symptoms, do not fully align with the patient's comprehensive history and clinical presentation.",True,model3
