sample_id,specialty,question,answer,rationale,A,B,C,D,E,model_answer,model rationale,correct,model number
0d8b2ed26b58ac69e25a7ff2e3fb21be25afafcf1d4ad32d5c8ccf5f4b05bff3,Obstetrics_and_Gynecology,"Question: Which of the following is the most effective method for preventing mother-to-child transmission (PMTCT) of HIV in resource-limited settings?
###Options:
A.  Exclusive breastfeeding
B.  Cesarean section delivery
C.  Antiretroviral therapy (ART)
D.  Vaginal delivery with ART
E.  Placenta transmission

###Answer:",C,"ART during pregnancy, labor, and breastfeeding significantly reduces the risk of vertical HIV transmission.",Exclusive breastfeeding,Cesarean section delivery,Antiretroviral therapy (ART),Vaginal delivery with ART,Placenta transmission,C,"C. Antiretroviral therapy (ART) Rationale: In resource-limited settings, providing antiretroviral therapy (ART) to pregnant women living with HIV is the most effective method for preventing mother-to-child transmission of HIV. ART suppresses the viral load in the mother's blood, reducing the risk of transmission to the baby during pregnancy, delivery, and breastfeeding. The other options, while important, are not as effective as ART in preventing transmission.",True,model2
1128ea2202127603011e3da0e8101f276439df5dac84e97093dc5e38dbc471a5,Cardiology,"Question: What is the most common cause of heart failure with preserved ejection fraction (HFpEF)?
###Options:
A.  Ischemic heart disease
B.  Hypertension
C.  Valvular heart disease
D.  Dilated cardiomyopathy
E.  Hypotension

###Answer:",B,"Hypertension is the most common cause of HFpEF, leading to left ventricular hypertrophy and diastolic dysfunction, resulting in heart failure symptoms despite preserved ejection fraction.",Ischemic heart disease,Hypertension,Valvular heart disease,Dilated cardiomyopathy,Hypotension,B,"B. Hypertension Rationale:
Hypertension is the most common cause of HFpEF, accounting for up to 75% of cases. Hypertension leads to left ventricular hypertrophy and diastolic dysfunction, which are key features of HFpEF.",True,model2
16580021f49687d63cfa3cf35cf3c3f101b7ecc47ded0e0f7e17b38519db86d6,Hematology,"Question: An 18year old comes to the hospital with complaints of severe chest pain and body weakness. This is her 4th visit with such complaints due to her sickle cell disease. What medication can be used to reduce the number of sickle cell crisis?
###Options:
A.  Folate supplementation
B.  Hydroxyurea
C.  Multivitamins
D.  Pneumococcal vaccine
E.  Prophylactic penicillin

###Answer:",B,"- Hydroxyurea is a medication commonly used in the management of sickle cell disease. It works by increasing the production of fetal hemoglobin (HbF), which inhibits the polymerization of sickle hemoglobin, thus reducing the frequency of sickle cell crises, including pain crises.- Folate supplementation (option a) can be beneficial for individuals with sickle cell disease to help with red blood cell production, but it is not primarily used to reduce the frequency of sickle cell crises.- Multivitamins (option c) may be recommended as part of the overall management of sickle cell disease to ensure adequate nutrition, but they are not specifically targeted at reducing sickle cell crises.- Pneumococcal vaccine (option d) and prophylactic penicillin (option e) are important for preventing infections in individuals with sickle cell disease, particularly as they are at increased risk of infections due to functional asplenia. However, they do not directly reduce the number of sickle cell crises.  Therefore, the most appropriate choice to reduce the number of sickle cell crises is hydroxyurea.",Folate supplementation,Hydroxyurea,Multivitamins,Pneumococcal vaccine,Prophylactic penicillin,B,"B. Hydroxyurea Rationale: Hydroxyurea is a medication that can increase the production of fetal hemoglobin, which reduces the sickling of red blood cells. This can help to reduce the frequency and severity of sickle cell crises. The other options listed are also important for managing sickle cell disease, but they do not directly reduce the number of crises.",True,model2
179cd4d1860f51a41262a8ae73e276cbfb06592c1f5948a5dab151ea81dd2837,Infectious_Disease,"Question: Three weeks after a meal at a fast food cafe, a 21-year-old man develops malaise, fatigue, and loss of appetite. He notes passing dark urine. On examination, he has scleral icterus and right upper quadrant tenderness. Lab studies show serum AST of 62 U/L and ALT of 58 U/L. The total bilirubin concentration is 3.9 mg/dL, and the direct bilirubin concentration is 2.8 mg/dL. His symptoms abate over the next 3 weeks. On returning, he finds that it has been closed by the city's health department. Which of the following serologic test results is most likely to be positive in this patient?
###Options:
A.  Anti-HBs
B.  IgM anti-HDV
C.  Anti-HCV
D.  IgM anti-HAV
E.  Anti-HBc

###Answer:",D,"This question must be answered in two parts. Firstly, the questions requires you to work out the cause of this gentleman's symptoms. The background in this history, alongside the non-specific symptoms suggest that this is a hepatitis contracted from oro-faecal route. Deranged LFTs confirm this suspicion but are not useful here as they do not suggest one type of hepatitis over another. This question then requires you to know that hepatitis A can be tested by investigating for IgM anti-HAV. Therefore the answer is D.",Anti-HBs,IgM anti-HDV,Anti-HCV,IgM anti-HAV,Anti-HBc,D,"D. IgM anti-HAV Rationale:
The patient's symptoms and laboratory findings are consistent with acute hepatitis A infection. IgM anti-HAV antibodies are detectable in the early stages of hepatitis A infection and indicate recent infection. The fact that the fast food cafe was closed by the health department suggests that the patient may have acquired the infection from contaminated food or drink at the cafe.",True,model2
19e57a5aa38be0e591040eaf9d7d16b9e6f3b40cdd070bd079deb7a7266c3e64,Gastroenterology,"Question: Diagnostic Test with the best sensitivity and specificity for chronic pancreatitis
###Options:
A.  MRCP
B.  Endoscopic Ultrasound
C.  Secretin Stimulation Test
D.  Lipase
E.  none of the above

###Answer:",C,"The Secretin Stimulation Test is the best diagnostic test for chronic pancreatitis because it has high sensitivity and specificity. This test involves injecting secretin, a hormone that stimulates the pancreas, and measuring the pancreatic secretions. In chronic pancreatitis, the pancreas does not respond properly to secretin, leading to abnormal secretions. This test can accurately diagnose chronic pancreatitis by detecting these abnormalities. MRCP and Endoscopic Ultrasound can also be used to visualize the pancreas, but they are not as specific for chronic pancreatitis. Lipase is an enzyme that can be elevated in pancreatitis, but it is not specific to chronic pancreatitis and can be elevated in other conditions as well.",MRCP,Endoscopic Ultrasound,Secretin Stimulation Test,Lipase,none of the above,B,"B. Endoscopic Ultrasound Rationale: Endoscopic ultrasound (EUS) is considered the gold standard for diagnosing chronic pancreatitis due to its high sensitivity (85-95%) and specificity (90-95%). It can detect subtle changes in the pancreatic parenchyma, such as calcifications, cysts, and ductal irregularities, which are characteristic of chronic pancreatitis.",False,model2
1b817ce07a732ea8237a6ef78650312add5f9ecc2fda1f39b8ca9e9d86b67ad6,Endocrinology,"Question: Which of the following hormones is primarily responsible for triggering ovulation in females during the menstrual cycle:
###Options:
A.  Follicle stimulating hormone(FSH)
B.  Luteinizing hormone
C.  Progesterone
D.  Oestrogen
E.  Testosterone

###Answer:",B,Luteinizing hormone is responsible for triggering ovulation in menstrual cycle,Follicle stimulating hormone(FSH),Luteinizing hormone,Progesterone,Oestrogen,Testosterone,B,"B. Luteinizing hormone Rationale: During the menstrual cycle, a surge in luteinizing hormone (LH) triggers ovulation, which is the release of a mature egg from the ovary. FSH stimulates the growth of follicles in the ovary, but it is not primarily responsible for ovulation. Progesterone and oestrogen are involved in other aspects of the menstrual cycle, such as thickening the uterine lining and inhibiting ovulation after it occurs. Testosterone is not a hormone involved in the female menstrual cycle.",True,model2
1c02706a09bdce2585ff2a0993cb5796b17aa49deccef2bffc2dd658494afc9d,Hematology,"Question: Among the following patients, who is most susceptible to adverse effects associated with iron deficiency anemia?
###Options:
A.  An elderly widow living alone
B.  A 10-month-old with a diet of cows milk
C.  A postmenopausal woman
D.  A 14-year-old with heavy periods
E.  A breast-fed one-month-old infant

###Answer:",B,"Infants who consume cow's milk are at the greatest risk of developing iron deficiency anemia, which can negatively impact growth and development. Research on iron therapy in populations at high risk has demonstrated its significant effect on development. Postmenopausal women typically do not face a high risk of anemia. However, elderly individuals, due to inadequate diet, may be at increased risk. To mitigate the incidence of iron deficiency anemia, breastfeeding supplemented with iron-fortified supplements starting at 4 to 6 months, as well as feeding infants iron-fortified formula, can be effective strategies.",An elderly widow living alone,A 10-month-old with a diet of cows milk,A postmenopausal woman,A 14-year-old with heavy periods,A breast-fed one-month-old infant,B,"B. A 10-month-old with a diet of cows milk Rationale:
Infants and toddlers who consume large amounts of cow's milk are at high risk for iron deficiency anemia. Cow's milk is low in iron and can interfere with iron absorption. The other options may also be at risk for iron deficiency anemia, but a 10-month-old with a diet of cow's milk is the most susceptible.",True,model2
1c07fc7c414aff01202056cbc83b5d5a5d13ddb008cb8f87d6192d1ec257c3fd,Obstetrics_and_Gynecology,"Question: You are caring for a 21-year-old woman complaining of pelvic She reports a gradual onset of bilateral pain associated with fever, vaginal discharge, and mild dysuria. Her pelvic examination demonstrates uterine, adnexal, and cervical motion tenderness. What is the most likely cause of the pain?
###Options:
A.  Pelvic inflammatory disease
B.  ectopic pregnancy
C.  ovarian cyst
D.  uterine leiyomyoma
E.  appendicitis

###Answer:",A,"Pelvic inflammatory disease is classically described as lower abdominal pain that is gradual in onset and bilateral. Fever, vaginal discharge, dysuria, and occasionally abnormal vaginal bleeding may be associated symptoms. The minimal diagnostic criteria include uterine, adnexal, or cervical motion tenderness. Treatment should provide coverage for likely etiologic agents (N. gonorrhoeae, C. trachomatis, anaerobes, and enteric gram-negative rods).",Pelvic inflammatory disease,ectopic pregnancy,ovarian cyst,uterine leiyomyoma,appendicitis,A,"A. Pelvic inflammatory disease Rationale:
The patient's presentation is classic for pelvic inflammatory disease (PID). The gradual onset of bilateral pelvic pain, fever, vaginal discharge, and cervical motion tenderness are all characteristic findings of PID. The other options are less likely given the patient's presentation. Ectopic pregnancy typically presents with unilateral pain and vaginal bleeding. Ovarian cysts are usually asymptomatic or cause unilateral pain. Uterine leiomyomas are typically asymptomatic or cause heavy menstrual bleeding. Appendicitis usually presents with right lower quadrant pain and fever.",True,model2
1d7f0b3a2fd8677eb495987ed2d775237c0d50f9a779a2a2592cd47c605d08db,Pediatrics,"Question: What is the most common cause of acute respiratory distress syndrome (ARDS) in African children?

###Options:
A.  Malaria
B.  Tuberculosis
C.  Pneumonia
D.  HIV/AIDS
E.  Sickle cell disease

###Answer:",A,Malaria is a leading cause of ARDS in African children due to its high prevalence and potential for severe respiratory complications.,Malaria,Tuberculosis,Pneumonia,HIV/AIDS,Sickle cell disease,C,"C. Pneumonia Rationale:
Pneumonia is the most common cause of ARDS in African children. Malaria, tuberculosis, HIV/AIDS, and sickle cell disease can also cause ARDS, but they are less common causes than pneumonia.",False,model2
1f185b2e0a484ba3da53172178bf0d0b8a74b3a46939ae31bd113e2b1c4ad3bd,Pediatrics,"Question: The following conditions are major causes of under-five deaths in developing countries:




###Options:
A.  Malignancies, malaria, measles
B.  Home accidents, malnutrition, child abuse
C.  Malnutrition, diarrhoea, measles
D.  Child abuse, HIV/AIDS, diarrhoea
E.  All of the above

###Answer:",C,"Major causes of under-five deaths in developing countries include:
-Malnutrition 
-Diarrhea
-Measles 
-Malaria
-Pneumonia
-Measles
-Meningitis","Malignancies, malaria, measles","Home accidents, malnutrition, child abuse","Malnutrition, diarrhoea, measles","Child abuse, HIV/AIDS, diarrhoea",All of the above,C,"C. Malnutrition, diarrhoea, measles Rationale:
According to the World Health Organization (WHO), the leading causes of under-five deaths in developing countries are malnutrition, diarrhoea, and measles. These conditions are often preventable through proper nutrition, sanitation, and vaccination. Malignancies, home accidents, child abuse, and HIV/AIDS are also significant contributors to child mortality, but they are not among the top three causes.",True,model2
1f5597bac4cce56bb91e0fb883959f7da90f411d532a7cfff43c87e13cad53a5,Internal_Medicine,"Question: A 50-year-old man with a history of alcohol addiction visits your clinic complaining of chronic abdominal pain. His face seems to show signs of jaundice and he hasnt been able to keep food down for several days. His wife, who came with him, also discloses that the patient's BMIs has been below 18 for the last two years. What is the most probable diagnosis for this patient?
###Options:
A.  Somatic symptom disorder
B.  Acute cholecystitis
C.  Acute hepatitis
D.  Alcoholic liver disease
E.  Peptic ulcer disease

###Answer:",D,"Given the patient's history of alcohol addiction, the signs of malnutrition (low BMI, inability to digest food), and the presence of jaundice (a common sign of liver disease), the diagnosis of alcoholic liver disease is most probable. Alcoholic liver disease includes a broad spectrum of disease severity and manifestations, ranging from fatty liver to alcoholic hepatitis to cirrhosis.",Somatic symptom disorder,Acute cholecystitis,Acute hepatitis,Alcoholic liver disease,Peptic ulcer disease,D,"D. Alcoholic liver disease Rationale: The patient's history of alcohol addiction, jaundice, chronic abdominal pain, vomiting, and low BMI are all consistent with alcoholic liver disease. The other options are less likely given the patient's presentation:  Somatic symptom disorder typically involves multiple unexplained physical symptoms without a clear medical cause.
 Acute cholecystitis typically causes sudden, sharp abdominal pain in the right upper quadrant.
 Acute hepatitis can cause jaundice and vomiting, but it is usually self-limiting.
 Peptic ulcer disease can cause abdominal pain, but it is not associated with jaundice or a low BMI.",True,model2
1fd5588b59662fb630f705d8961e0934dbfee8b9ebb091b6a8ed64b3b97b7c42,Obstetrics_and_Gynecology,"Question: Lactational amenorrhea is useful as a method of contraception under the following conditions except? 
###Options:
A.  Infant nurses more than every 6 hours at night
B.  The infant is not supplemented with formula
C.  3 months post natal
D.  exclusive breastfeeding
E.  Infant nurses less than every 6 hours at night

###Answer:",E,"Lactational amenorrhoea is an effective method of contraception. Individuals must breast feed exclusively, feeding every 4 hours in the day and 6 hours at night. When individuals have their first menstrual period, reach 6 months old and their infant feeds less often this method is no longer effective",Infant nurses more than every 6 hours at night,The infant is not supplemented with formula,3 months post natal,exclusive breastfeeding,Infant nurses less than every 6 hours at night,A,"A.  Infant nurses more than every 6 hours at night Rationale: Lactational amenorrhea is a natural method of contraception that relies on frequent breastfeeding to suppress ovulation. For this method to be effective, the infant must nurse exclusively on demand, both day and night, with no more than 6 hours between feedings at night. If the infant nurses less frequently at night, the contraceptive effect may be reduced.",False,model2
21a62311e09003e8ec27550ffe962f9d657565c784eda7e3da2add664ea6c28e,Neurology,"Question: Which of the following is the most common cause of severe bacterial infection in children in sub-Saharan Africa?
###Options:
A.  Neisseria meningitidis
B.  Streptococcus pneumoniae
C.  Haemophilus influenzae type b
D.  Staphylococcus aureus
E.  Escherichia coli

###Answer:",A,"Several factors contribute to the high incidence of meningococcal meningitis in sub-Saharan Africa. These include overcrowding, limited access to healthcare facilities, and the presence of specific strains of Neisseria meningitidis, such as serogroup A. These factors create an environment conducive to the spread of the bacteria and the occurrence of epidemics.",Neisseria meningitidis,Streptococcus pneumoniae,Haemophilus influenzae type b,Staphylococcus aureus,Escherichia coli,B,"B. Streptococcus pneumoniae Rationale:
Streptococcus pneumoniae is the leading cause of severe bacterial infection in children in sub-Saharan Africa, responsible for a significant proportion of pneumonia, meningitis, and sepsis cases. The high prevalence is attributed to factors such as poverty, overcrowding, malnutrition, and low vaccination coverage.",False,model2
21c6f76eac34d9cd6fa712763e5412177037e0ae275f1589b579d61940538ce7,Obstetrics_and_Gynecology,"Question: The following are true or false when the fundal height is smaller than the expected
for gestational age.


###Options:
A.  Congenital anomalies can be present.
B.  Abnormal lie is a differential.
C.  Menstrual error is the commonest cause
D.  Small for date.
E.  Pregnancy associated with uterine fibroid.

###Answer:",A,") True: A smaller-than-expected fundal height could indicate the presence of congenital anomalies in the fetus.

b) True: Abnormal lie (such as breech or transverse presentation) is one of the differentials to consider when fundal height is smaller than expected for gestational age.

c) True: Menstrual error (incorrect dating of the pregnancy based on the last menstrual period) can contribute to discrepancies in fundal height, it's  the commonest cause in our environment, Nigeria.

d) True: A smaller-than-expected fundal height may suggest fetal growth restriction, also known as being ""small for gestational age.""

e) False: Pregnancy associated with uterine fibroids can lead to a Larger-than-expected fundal height due to the presence of the fibroid coexisting with pregnancy.",Congenital anomalies can be present.,Abnormal lie is a differential.,Menstrual error is the commonest cause,Small for date.,Pregnancy associated with uterine fibroid.,A,"A, B, C, D Rationale:
When the fundal height is smaller than expected for gestational age, it may indicate:  Congenital anomalies: Certain fetal anomalies can restrict fetal growth.
 Abnormal lie: A transverse or breech lie can result in a lower fundal height.
 Menstrual error: Inaccurate dating of the pregnancy due to irregular periods or incorrect recall of the last menstrual period can lead to an incorrect gestational age estimation.
 Small for date: The fetus may be smaller than expected due to factors such as intrauterine growth restriction or chromosomal abnormalities.  E is incorrect because uterine fibroids typically cause an increase in fundal height, not a decrease.",True,model2
227f3675453e74ee4ddf1976c2e2520adb929bb847ff145730c3abc0cd8efe6d,Infectious_Disease,"Question: Which of the following is not a first line drug in the treatment of tuberculosis

###Options:
A.  Pyrazinamide
B.  Ethambutol
C.  Isoniazid
D.  Amikacin
E.  Rifampicin

###Answer:",D,Amikacin is an aminoglycoside antibiotic and is not a drug in the treatment of tuberculosis ,Pyrazinamide,Ethambutol,Isoniazid,Amikacin,Rifampicin,D,"D. Amikacin Rationale:
Amikacin is a second-line drug used in the treatment of tuberculosis, while Pyrazinamide, Ethambutol, Isoniazid, and Rifampicin are all first-line drugs.",True,model2
